# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
2.000634765625000089e-01 7.247314453125000000e-01 3.727539062500000167e-02 1.484130859375000000e+01 1.062207031250000000e+01 -3.529541015625000666e-01 -6.400146484375000000e-01 -5.014648437500000000e-01
3.900634765625000111e-01 9.747314453125000000e-01 5.727539062500000555e-02 1.184130859375000000e+01 1.262207031250000000e+01 4.970458984374999112e-01 -1.900146484375000444e-01 -1.501464843750000000e+00
4.850634765624999845e-01 5.997314453125000000e-01 6.727539062500001443e-02 1.334130859375000000e+01 1.162207031250000000e+01 -7.779541015625000000e-01 3.498535156249993339e-02 -1.464843750000000000e-03
2.950634765624999822e-01 8.497314453125000000e-01 4.727539062500000361e-02 1.034130859375000000e+01 9.622070312500000000e+00 7.204589843749986677e-02 -4.150146484374999667e-01 -1.001464843750000000e+00
2.475634765624999956e-01 5.372314453125000000e-01 5.227539062500000111e-02 1.559130859375000000e+01 1.112207031250000000e+01 -1.404541015625000444e-01 -5.275146484374999556e-01 -1.751464843750000000e+00
4.375634765624999978e-01 7.872314453125000000e-01 3.227539062499999722e-02 1.259130859375000000e+01 9.122070312500000000e+00 -9.904541015625000222e-01 -7.751464843750000000e-02 -7.514648437500000000e-01
3.425634765624999689e-01 6.622314453125000000e-01 4.227539062499999917e-02 1.409130859375000000e+01 1.012207031250000000e+01 2.845458984375000000e-01 1.474853515624999778e-01 -1.251464843750000000e+00
1.525634765624999944e-01 9.122314453125000000e-01 6.227539062500000305e-02 1.109130859375000000e+01 1.212207031250000000e+01 -5.654541015625000888e-01 -3.025146484374999778e-01 -2.514648437500000000e-01
1.644384765624999911e-01 6.778564453125000000e-01 5.602539062500000444e-02 1.052880859375000000e+01 1.199707031250000000e+01 -9.373291015625000444e-01 -2.181396484375000000e-01 -8.139648437500000000e-01
3.544384765624999933e-01 9.278564453125000000e-01 3.602539062500000056e-02 1.352880859375000000e+01 9.997070312500000000e+00 -8.732910156250006661e-02 -6.681396484374999556e-01 -1.813964843750000000e+00
4.494384765625000222e-01 5.528564453125000000e-01 4.602539062500000250e-02 1.202880859375000000e+01 1.099707031250000000e+01 -5.123291015625000000e-01 -4.431396484374999778e-01 -3.139648437500000000e-01
2.594384765624999645e-01 8.028564453125000000e-01 6.602539062500001332e-02 1.502880859375000000e+01 1.299707031250000000e+01 3.376708984374998668e-01 6.860351562499977796e-03 -1.313964843750000000e+00
3.069384765625000067e-01 6.153564453125000000e-01 3.102539062499999958e-02 1.127880859375000000e+01 1.049707031250000000e+01 5.501708984375000000e-01 -1.056396484375000666e-01 -1.563964843750000000e+00
4.969384765625000089e-01 8.653564453125000000e-01 5.102539062500000000e-02 1.427880859375000000e+01 1.249707031250000000e+01 -2.998291015624999778e-01 -5.556396484374999112e-01 -5.639648437500000000e-01
4.019384765624999800e-01 7.403564453125000000e-01 6.102539062500000888e-02 1.277880859375000000e+01 1.149707031250000000e+01 1.251708984374999556e-01 -3.306396484374999889e-01 -1.063964843750000000e+00
2.119384765624999778e-01 9.903564453125000000e-01 4.102539062500000500e-02 1.577880859375000000e+01 9.497070312500000000e+00 -7.248291015625000222e-01 1.193603515624999112e-01 -6.396484375000000000e-02
1.881884765624999845e-01 5.216064453125000000e-01 6.852539062500001554e-02 1.390380859375000000e+01 9.747070312500000000e+00 -6.185791015624999556e-01 -1.618896484374999778e-01 -1.188964843750000000e+00
3.781884765624999867e-01 7.716064453125000000e-01 4.852539062499999778e-02 1.090380859375000000e+01 1.174707031250000000e+01 2.314208984374999112e-01 -6.118896484374999334e-01 -1.889648437500000000e-01
4.731884765625000155e-01 6.466064453125000000e-01 3.852539062500000278e-02 1.540380859375000000e+01 1.274707031250000000e+01 -1.935791015625000222e-01 -3.868896484375000111e-01 -1.688964843750000000e+00
2.831884765625000133e-01 8.966064453125000000e-01 5.852539062500000666e-02 1.240380859375000000e+01 1.074707031250000000e+01 6.564208984374999556e-01 6.311035156250000000e-02 -6.889648437500000000e-01
2.356884765624999989e-01 7.091064453125000000e-01 4.352539062500000028e-02 1.315380859375000000e+01 1.224707031250000000e+01 4.439208984375000444e-01 -4.938964843750004441e-02 -4.389648437500000000e-01
4.256884765624999734e-01 9.591064453125000000e-01 6.352539062500001110e-02 1.015380859375000000e+01 1.024707031250000000e+01 -4.060791015625000444e-01 -4.993896484375000000e-01 -1.438964843750000000e+00
3.306884765625000000e-01 5.841064453125000000e-01 5.352539062500000222e-02 1.465380859375000000e+01 9.247070312500000000e+00 1.892089843750000000e-02 -2.743896484375000222e-01 -9.389648437500000000e-01
1.406884765624999978e-01 8.341064453125000000e-01 3.352539062499999833e-02 1.165380859375000000e+01 1.124707031250000000e+01 -8.310791015624999778e-01 1.756103515624999334e-01 -1.938964843750000000e+00
1.347509765624999856e-01 7.012939453125000000e-01 6.540039062499999889e-02 1.549755859375000000e+01 1.005957031250000000e+01 6.298583984374999112e-01 -4.572021484374999556e-01 -2.202148437500000000e-01
3.247509765624999600e-01 9.512939453125000000e-01 4.540039062500000194e-02 1.249755859375000000e+01 1.205957031250000000e+01 -2.201416015625000666e-01 -7.202148437500000000e-03 -1.220214843750000000e+00
4.197509765624999889e-01 5.762939453125000000e-01 3.540039062500000000e-02 1.399755859375000000e+01 1.105957031250000000e+01 2.048583984374998668e-01 -2.322021484374999778e-01 -7.202148437500000000e-01
2.297509765624999867e-01 8.262939453125000000e-01 5.540039062500000389e-02 1.099755859375000000e+01 9.059570312500000000e+00 -6.451416015625000000e-01 -6.822021484374999334e-01 -1.720214843750000000e+00
2.772509765624999734e-01 5.137939453125000000e-01 4.040039062500000444e-02 1.474755859375000000e+01 1.155957031250000000e+01 -8.576416015625000222e-01 -3.447021484374999667e-01 -1.470214843750000000e+00
4.672509765624999756e-01 7.637939453125000000e-01 6.040039062500000833e-02 1.174755859375000000e+01 9.559570312500000000e+00 -7.641601562500044409e-03 1.052978515624999334e-01 -4.702148437500000000e-01
3.722509765625000022e-01 6.387939453125000000e-01 5.040039062499999944e-02 1.324755859375000000e+01 1.055957031250000000e+01 -4.326416015624999778e-01 -1.197021484375000444e-01 -1.970214843750000000e+00
1.822509765625000000e-01 8.887939453125000000e-01 3.040039062499999903e-02 1.024755859375000000e+01 1.255957031250000000e+01 4.173583984375000000e-01 -5.697021484375000000e-01 -9.702148437500000000e-01
2.060009765624999933e-01 6.075439453125000000e-01 5.790039062500000611e-02 1.212255859375000000e+01 1.230957031250000000e+01 3.111083984375000444e-01 -4.009521484374999889e-01 -1.845214843750000000e+00
3.960009765624999956e-01 8.575439453125000000e-01 3.790039062500000222e-02 1.512255859375000000e+01 1.030957031250000000e+01 -5.388916015625000444e-01 4.904785156250002220e-02 -8.452148437500000000e-01
4.910009765625000244e-01 7.325439453125000000e-01 4.790039062499999722e-02 1.062255859375000000e+01 9.309570312500000000e+00 -1.138916015625000000e-01 -1.759521484374999556e-01 -1.345214843750000000e+00
3.010009765625000222e-01 9.825439453125000000e-01 6.790039062500000111e-02 1.362255859375000000e+01 1.130957031250000000e+01 -9.638916015624999778e-01 -6.259521484374999112e-01 -3.452148437500000000e-01
2.535009765625000355e-01 6.700439453125000000e-01 3.290039062499999778e-02 1.287255859375000000e+01 9.809570312500000000e+00 -7.513916015624999556e-01 -2.884521484375000000e-01 -5.952148437500000000e-01
4.435009765624999822e-01 9.200439453125000000e-01 5.290039062500000167e-02 1.587255859375000000e+01 1.180957031250000000e+01 9.860839843749991118e-02 1.615478515624999556e-01 -1.595214843750000000e+00
3.485009765625000089e-01 5.450439453125000000e-01 6.290039062499999667e-02 1.137255859375000000e+01 1.280957031250000000e+01 -3.263916015625000222e-01 -6.345214843750002220e-02 -9.521484375000000000e-02
1.585009765625000067e-01 7.950439453125000000e-01 4.290039062499999972e-02 1.437255859375000000e+01 1.080957031250000000e+01 5.236083984374999556e-01 -5.134521484374999778e-01 -1.095214843750000000e+00
1.466259765624999822e-01 5.606689453125000000e-01 3.915039062500000333e-02 1.306005859375000000e+01 9.184570312500000000e+00 1.517333984375000000e-01 2.092285156249995559e-02 -1.532714843750000000e+00
3.366259765624999845e-01 8.106689453125000000e-01 5.915039062500000722e-02 1.006005859375000000e+01 1.118457031250000000e+01 -6.982666015625000888e-01 -4.290771484375000000e-01 -5.327148437500000000e-01
4.316259765625000133e-01 6.856689453125000000e-01 6.915039062500000222e-02 1.456005859375000000e+01 1.218457031250000000e+01 5.767333984375000444e-01 -6.540771484374999778e-01 -1.032714843750000000e+00
2.416259765625000111e-01 9.356689453125000000e-01 4.915039062499999833e-02 1.156005859375000000e+01 1.018457031250000000e+01 -2.732666015625000444e-01 -2.040771484375000222e-01 -3.271484375000000000e-02
2.891259765624999978e-01 7.481689453125000000e-01 5.415039062500000278e-02 1.381005859375000000e+01 1.268457031250000000e+01 -4.857666015625000666e-01 1.334228515625000000e-01 -7.827148437500000000e-01
4.791259765625000000e-01 9.981689453125000000e-01 3.415039062499999889e-02 1.081005859375000000e+01 1.068457031250000000e+01 3.642333984374999112e-01 -3.165771484375000111e-01 -1.782714843750000000e+00
3.841259765624999711e-01 6.231689453125000000e-01 4.415039062500000083e-02 1.531005859375000000e+01 9.684570312500000000e+00 -9.107666015625000000e-01 -5.415771484374999334e-01 -2.827148437500000000e-01
1.941259765624999967e-01 8.731689453125000000e-01 6.415039062499999778e-02 1.231005859375000000e+01 1.168457031250000000e+01 -6.076660156250002220e-02 -9.157714843749997780e-02 -1.282714843750000000e+00
1.703759765625000033e-01 6.544189453125000000e-01 4.665039062500000305e-02 1.118505859375000000e+01 1.143457031250000000e+01 4.548339843750004441e-02 7.717285156249997780e-02 -4.077148437500000000e-01
3.603759765624999778e-01 9.044189453125000000e-01 6.665039062500000000e-02 1.418505859375000000e+01 9.434570312500000000e+00 -8.045166015625000444e-01 -3.728271484374999778e-01 -1.407714843750000000e+00
4.553759765625000067e-01 5.294189453125000000e-01 5.665039062500000500e-02 1.268505859375000000e+01 1.043457031250000000e+01 4.704833984374998668e-01 -5.978271484374999556e-01 -9.077148437500000000e-01
2.653759765625000044e-01 7.794189453125000000e-01 3.665039062500000111e-02 1.568505859375000000e+01 1.243457031250000000e+01 -3.795166015625000000e-01 -1.478271484375000000e-01 -1.907714843750000000e+00
2.178759765624999900e-01 5.919189453125000000e-01 6.165039062500000250e-02 1.043505859375000000e+01 1.093457031250000000e+01 -1.670166015624999778e-01 1.896728515624999112e-01 -1.157714843750000000e+00
4.078759765625000200e-01 8.419189453125000000e-01 4.165039062499999861e-02 1.343505859375000000e+01 1.293457031250000000e+01 6.829833984375000000e-01 -2.603271484374999889e-01 -1.577148437500000000e-01
3.128759765624999911e-01 7.169189453125000000e-01 3.165039062499999667e-02 1.193505859375000000e+01 1.193457031250000000e+01 -5.920166015625000222e-01 -4.853271484374999667e-01 -1.657714843750000000e+00
1.228759765624999889e-01 9.669189453125000000e-01 5.165039062500000056e-02 1.493505859375000000e+01 9.934570312500000000e+00 2.579833984374999556e-01 -3.532714843750006661e-02 -6.577148437500000000e-01
1.221337890624999978e-01 7.178955078125000000e-01 4.532226562500000361e-02 1.021240234375000000e+01 1.055175781250000000e+01 -8.011962890624999556e-01 1.140869140624999334e-01 -2.866210937500000000e-01
3.121337890625000000e-01 9.678955078125000000e-01 6.532226562500001443e-02 1.321240234375000000e+01 1.255175781250000000e+01 4.880371093749991118e-02 -3.359130859374999667e-01 -1.286621093750000000e+00
4.071337890624999734e-01 5.928955078125000000e-01 5.532226562500000555e-02 1.171240234375000000e+01 1.155175781250000000e+01 -3.761962890625000222e-01 -5.609130859375000000e-01 -7.866210937500000000e-01
2.171337890624999989e-01 8.428955078125000000e-01 3.532226562500000167e-02 1.471240234375000000e+01 9.551757812500000000e+00 4.738037109374999556e-01 -1.109130859375000444e-01 -1.786621093750000000e+00
2.646337890625000133e-01 5.303955078125000000e-01 6.032226562500000305e-02 1.096240234375000000e+01 1.105175781250000000e+01 6.863037109374998668e-01 1.586914062500000000e-03 -1.036621093750000000e+00
4.546337890625000155e-01 7.803955078125000000e-01 4.032226562499999917e-02 1.396240234375000000e+01 9.051757812500000000e+00 -1.636962890625000000e-01 -4.484130859374999556e-01 -3.662109375000000000e-02
3.596337890624999867e-01 6.553955078125000000e-01 3.032226562499999722e-02 1.246240234375000000e+01 1.005175781250000000e+01 2.613037109375000444e-01 -6.734130859374999334e-01 -1.536621093750000000e+00
1.696337890624999845e-01 9.053955078125000000e-01 5.032226562500000111e-02 1.546240234375000000e+01 1.205175781250000000e+01 -5.886962890625000444e-01 -2.234130859374999778e-01 -5.366210937500000000e-01
1.933837890624999778e-01 6.241455078125000000e-01 3.782226562500000389e-02 1.433740234375000000e+01 1.280175781250000000e+01 -6.949462890625000000e-01 1.703369140624999556e-01 -1.661621093750000000e+00
3.833837890624999800e-01 8.741455078125000000e-01 5.782226562500000777e-02 1.133740234375000000e+01 1.080175781250000000e+01 1.550537109374998668e-01 -2.796630859375000000e-01 -6.616210937500000000e-01
4.783837890625000089e-01 7.491455078125000000e-01 6.782226562500000278e-02 1.583740234375000000e+01 9.801757812500000000e+00 -2.699462890625000666e-01 -5.046630859374999778e-01 -1.161621093750000000e+00
2.883837890625000067e-01 9.991455078125000000e-01 4.782226562499999889e-02 1.283740234375000000e+01 1.180175781250000000e+01 5.800537109374999112e-01 -5.466308593750002220e-02 -1.616210937500000000e-01
2.408837890624999922e-01 6.866455078125000000e-01 5.282226562500000333e-02 1.358740234375000000e+01 9.301757812500000000e+00 3.675537109375000000e-01 5.783691406250002220e-02 -9.116210937500000000e-01
4.308837890625000222e-01 9.366455078125000000e-01 3.282226562499999944e-02 1.058740234375000000e+01 1.130175781250000000e+01 -4.824462890624999778e-01 -3.921630859374999889e-01 -1.911621093750000000e+00
3.358837890624999933e-01 5.616455078125000000e-01 4.282226562500000139e-02 1.508740234375000000e+01 1.230175781250000000e+01 -5.744628906250004441e-02 -6.171630859374999112e-01 -4.116210937500000000e-01
1.458837890624999911e-01 8.116455078125000000e-01 6.282226562500001221e-02 1.208740234375000000e+01 1.030175781250000000e+01 -9.074462890625000222e-01 -1.671630859374999556e-01 -1.411621093750000000e+00
1.577587890624999878e-01 5.460205078125000000e-01 5.907226562500000888e-02 1.227490234375000000e+01 9.676757812500000000e+00 -5.355712890624999556e-01 -3.077880859375000111e-01 -1.974121093750000000e+00
3.477587890625000178e-01 7.960205078125000000e-01 3.907226562499999806e-02 1.527490234375000000e+01 1.167675781250000000e+01 3.144287109374999112e-01 1.422119140625000000e-01 -9.741210937500000000e-01
4.427587890624999911e-01 6.710205078125000000e-01 4.907226562500000000e-02 1.077490234375000000e+01 1.267675781250000000e+01 -9.605712890625000000e-01 -8.278808593749997780e-02 -1.474121093750000000e+00
2.527587890624999889e-01 9.210205078125000000e-01 6.907226562500000389e-02 1.377490234375000000e+01 1.067675781250000000e+01 -1.105712890625000222e-01 -5.327880859374999334e-01 -4.741210937500000000e-01
3.002587890625000311e-01 7.335205078125000000e-01 3.407226562500000056e-02 1.152490234375000000e+01 1.217675781250000000e+01 1.019287109375000000e-01 -4.202880859375000000e-01 -7.241210937500000000e-01
4.902587890624999778e-01 9.835205078125000000e-01 5.407226562500000444e-02 1.452490234375000000e+01 1.017675781250000000e+01 -7.480712890625000888e-01 2.971191406249995559e-02 -1.724121093750000000e+00
3.952587890625000044e-01 6.085205078125000000e-01 6.407226562500001332e-02 1.002490234375000000e+01 9.176757812500000000e+00 5.269287109375000444e-01 -1.952880859375000222e-01 -2.241210937500000000e-01
2.052587890625000022e-01 8.585205078125000000e-01 4.407226562500000250e-02 1.302490234375000000e+01 1.117675781250000000e+01 -3.230712890625000444e-01 -6.452880859374999778e-01 -1.224121093750000000e+00
1.815087890625000089e-01 6.397705078125000000e-01 6.657226562500001554e-02 1.489990234375000000e+01 1.192675781250000000e+01 -2.168212890624999778e-01 -2.515380859374999889e-01 -9.912109375000000000e-02
3.715087890625000111e-01 8.897705078125000000e-01 4.657226562499999778e-02 1.189990234375000000e+01 9.926757812500000000e+00 6.331787109375000000e-01 1.984619140624999112e-01 -1.099121093750000000e+00
4.665087890624999845e-01 5.147705078125000000e-01 3.657226562500000278e-02 1.339990234375000000e+01 1.092675781250000000e+01 -6.418212890625000222e-01 -2.653808593750006661e-02 -5.991210937500000000e-01
2.765087890624999822e-01 7.647705078125000000e-01 5.657226562500000666e-02 1.039990234375000000e+01 1.292675781250000000e+01 2.081787109374999556e-01 -4.765380859374999667e-01 -1.599121093750000000e+00
2.290087890624999956e-01 5.772705078125000000e-01 4.157226562500000028e-02 1.564990234375000000e+01 1.042675781250000000e+01 -4.321289062500066613e-03 -3.640380859374999778e-01 -1.349121093750000000e+00
4.190087890624999978e-01 8.272705078125000000e-01 6.157226562500000416e-02 1.264990234375000000e+01 1.242675781250000000e+01 -8.543212890625000444e-01 8.596191406249997780e-02 -3.491210937500000000e-01
3.240087890624999689e-01 7.022705078125000000e-01 5.157226562500000222e-02 1.414990234375000000e+01 1.142675781250000000e+01 4.206787109374998668e-01 -1.390380859375000000e-01 -1.849121093750000000e+00
1.340087890624999944e-01 9.522705078125000000e-01 3.157226562499999833e-02 1.114990234375000000e+01 9.426757812500000000e+00 -4.293212890625000000e-01 -5.890380859374999556e-01 -8.491210937500000000e-01
1.399462890625000067e-01 5.850830078125000000e-01 6.969726562500000444e-02 1.368115234375000000e+01 1.236425781250000000e+01 2.347412109375000000e-01 -1.249755859375000222e-01 -1.067871093750000000e+00
3.299462890625000089e-01 8.350830078125000000e-01 4.969726562500000056e-02 1.068115234375000000e+01 1.036425781250000000e+01 -6.152587890625000888e-01 -5.749755859374999778e-01 -6.787109375000000000e-02
4.249462890624999822e-01 7.100830078125000000e-01 3.969726562499999861e-02 1.518115234375000000e+01 9.364257812500000000e+00 6.597412109375000444e-01 -3.499755859375000000e-01 -1.567871093750000000e+00
2.349462890624999800e-01 9.600830078125000000e-01 5.969726562500000944e-02 1.218115234375000000e+01 1.136425781250000000e+01 -1.902587890625000444e-01 1.000244140624999556e-01 -5.678710937500000000e-01
2.824462890625000222e-01 6.475830078125000000e-01 4.469726562500000305e-02 1.443115234375000000e+01 9.864257812500000000e+00 -4.027587890625000666e-01 -2.374755859375000111e-01 -3.178710937500000000e-01
4.724462890625000244e-01 8.975830078125000000e-01 6.469726562500000000e-02 1.143115234375000000e+01 1.186425781250000000e+01 4.472412109374999112e-01 -6.874755859374999112e-01 -1.317871093750000000e+00
3.774462890624999956e-01 5.225830078125000000e-01 5.469726562500000500e-02 1.593115234375000000e+01 1.286425781250000000e+01 -8.277587890625000000e-01 -4.624755859374999889e-01 -8.178710937500000000e-01
1.874462890624999933e-01 7.725830078125000000e-01 3.469726562500000111e-02 1.293115234375000000e+01 1.086425781250000000e+01 2.224121093749986677e-02 -1.247558593749997780e-02 -1.817871093750000000e+00
2.111962890624999867e-01 7.413330078125000000e-01 5.719726562500000722e-02 1.105615234375000000e+01 1.011425781250000000e+01 -8.400878906249997780e-02 -6.872558593750000000e-02 -9.428710937500000000e-01
4.011962890624999889e-01 9.913330078125000000e-01 3.719726562500000333e-02 1.405615234375000000e+01 1.211425781250000000e+01 -9.340087890624999556e-01 -5.187255859374999556e-01 -1.942871093750000000e+00
4.961962890625000178e-01 6.163330078125000000e-01 4.719726562499999833e-02 1.255615234375000000e+01 1.111425781250000000e+01 3.409912109374999556e-01 -2.937255859374999778e-01 -4.428710937500000000e-01
3.061962890624999600e-01 8.663330078125000000e-01 6.719726562500000222e-02 1.555615234375000000e+01 9.114257812500000000e+00 -5.090087890625000222e-01 1.562744140624999778e-01 -1.442871093750000000e+00
2.586962890624999734e-01 5.538330078125000000e-01 3.219726562499999889e-02 1.030615234375000000e+01 1.161425781250000000e+01 -2.965087890625000000e-01 -1.812255859375000444e-01 -1.692871093750000000e+00
4.486962890624999756e-01 8.038330078125000000e-01 5.219726562500000278e-02 1.330615234375000000e+01 9.614257812500000000e+00 5.534912109374998668e-01 -6.312255859375000000e-01 -6.928710937500000000e-01
3.536962890625000022e-01 6.788330078125000000e-01 6.219726562500000472e-02 1.180615234375000000e+01 1.061425781250000000e+01 -7.215087890625000444e-01 -4.062255859374999667e-01 -1.192871093750000000e+00
1.636962890625000000e-01 9.288330078125000000e-01 4.219726562500000083e-02 1.480615234375000000e+01 1.261425781250000000e+01 1.284912109375000444e-01 4.377441406249993339e-02 -1.928710937500000000e-01
1.518212890625000033e-01 6.632080078125000000e-01 3.594726562500000222e-02 1.574365234375000000e+01 1.148925781250000000e+01 5.003662109375000000e-01 -5.468505859374999112e-01 -6.303710937500000000e-01
3.418212890624999778e-01 9.132080078125000000e-01 5.594726562500000611e-02 1.274365234375000000e+01 9.489257812500000000e+00 -3.496337890624999778e-01 -9.685058593750006661e-02 -1.630371093750000000e+00
4.368212890625000067e-01 5.382080078125000000e-01 6.594726562500000111e-02 1.424365234375000000e+01 1.048925781250000000e+01 7.536621093749995559e-02 1.281494140624999112e-01 -1.303710937500000000e-01
2.468212890625000044e-01 7.882080078125000000e-01 4.594726562499999722e-02 1.124365234375000000e+01 1.248925781250000000e+01 -7.746337890625000222e-01 -3.218505859374999889e-01 -1.130371093750000000e+00
2.943212890624999911e-01 6.007080078125000000e-01 5.094726562500000167e-02 1.499365234375000000e+01 1.098925781250000000e+01 -9.871337890625000444e-01 -6.593505859374999556e-01 -1.880371093750000000e+00
4.843212890624999933e-01 8.507080078125000000e-01 3.094726562499999778e-02 1.199365234375000000e+01 1.298925781250000000e+01 -1.371337890625000666e-01 -2.093505859375000000e-01 -8.803710937500000000e-01
3.893212890625000200e-01 7.257080078125000000e-01 4.094726562499999972e-02 1.349365234375000000e+01 1.198925781250000000e+01 -5.621337890625000000e-01 1.564941406249997780e-02 -1.380371093750000000e+00
1.993212890624999900e-01 9.757080078125000000e-01 6.094726562500000361e-02 1.049365234375000000e+01 9.989257812500000000e+00 2.878662109374998668e-01 -4.343505859374999778e-01 -3.803710937500000000e-01
1.755712890624999967e-01 5.069580078125000000e-01 4.844726562499999944e-02 1.161865234375000000e+01 9.239257812500000000e+00 3.941162109375000444e-01 -4.906005859375000000e-01 -1.255371093750000000e+00
3.655712890625000266e-01 7.569580078125000000e-01 6.844726562500000333e-02 1.461865234375000000e+01 1.123925781250000000e+01 -4.558837890625000444e-01 -4.060058593750004441e-02 -2.553710937500000000e-01
4.605712890625000000e-01 6.319580078125000000e-01 5.844726562500000833e-02 1.011865234375000000e+01 1.223925781250000000e+01 -3.088378906250000000e-02 1.843994140624999334e-01 -1.755371093750000000e+00
2.705712890624999978e-01 8.819580078125000000e-01 3.844726562500000444e-02 1.311865234375000000e+01 1.023925781250000000e+01 -8.808837890624999778e-01 -2.656005859375000222e-01 -7.553710937500000000e-01
2.230712890625000111e-01 6.944580078125000000e-01 6.344726562499999889e-02 1.236865234375000000e+01 1.273925781250000000e+01 -6.683837890624999556e-01 -6.031005859374999334e-01 -5.371093750000000000e-03
4.130712890625000133e-01 9.444580078125000000e-01 4.344726562500000194e-02 1.536865234375000000e+01 1.073925781250000000e+01 1.816162109374999112e-01 -1.531005859374999778e-01 -1.005371093750000000e+00
3.180712890624999845e-01 5.694580078125000000e-01 3.344726562500000000e-02 1.086865234375000000e+01 9.739257812500000000e+00 -2.433837890625000222e-01 7.189941406250000000e-02 -5.053710937500000000e-01
1.280712890624999822e-01 8.194580078125000000e-01 5.344726562500000389e-02 1.386865234375000000e+01 1.173925781250000000e+01 6.066162109374999556e-01 -3.781005859375000111e-01 -1.505371093750000000e+00
1.310400390625000022e-01 5.186767578125000000e-01 3.250976562499999917e-02 1.466552734375000000e+01 1.033300781250000000e+01 3.011474609375000000e-01 -2.445068359375000000e-01 -1.177246093750000000e+00
3.210400390625000044e-01 7.686767578125000000e-01 5.250976562500000305e-02 1.166552734375000000e+01 1.233300781250000000e+01 -5.488525390625000888e-01 -6.945068359374999556e-01 -1.772460937500000000e-01
4.160400390624999778e-01 6.436767578125000000e-01 6.250976562500000500e-02 1.316552734375000000e+01 1.133300781250000000e+01 -1.238525390625000444e-01 -4.695068359374999778e-01 -1.677246093750000000e+00
2.260400390625000033e-01 8.936767578125000000e-01 4.250976562500000111e-02 1.016552734375000000e+01 9.333007812500000000e+00 -9.738525390625000222e-01 -1.950683593750002220e-02 -6.772460937500000000e-01
2.735400390625000178e-01 7.061767578125000000e-01 5.750976562500000056e-02 1.541552734375000000e+01 1.183300781250000000e+01 -7.613525390625000000e-01 -1.320068359375000666e-01 -4.272460937500000000e-01
4.635400390625000200e-01 9.561767578125000000e-01 3.750976562499999667e-02 1.241552734375000000e+01 9.833007812500000000e+00 8.864746093749986677e-02 -5.820068359374999112e-01 -1.427246093750000000e+00
3.685400390624999911e-01 5.811767578125000000e-01 4.750976562500000555e-02 1.391552734375000000e+01 1.083300781250000000e+01 -3.363525390625000666e-01 -3.570068359374999889e-01 -9.272460937500000000e-01
1.785400390624999889e-01 8.311767578125000000e-01 6.750976562500000944e-02 1.091552734375000000e+01 1.283300781250000000e+01 5.136474609374999112e-01 9.299316406249991118e-02 -1.927246093750000000e+00
2.022900390624999822e-01 6.749267578125000000e-01 4.000976562499999889e-02 1.279052734375000000e+01 1.208300781250000000e+01 6.198974609374998668e-01 -1.882568359374999778e-01 -8.022460937500000000e-01
3.922900390624999845e-01 9.249267578125000000e-01 6.000976562500000278e-02 1.579052734375000000e+01 1.008300781250000000e+01 -2.301025390625000000e-01 -6.382568359374999334e-01 -1.802246093750000000e+00
4.872900390625000133e-01 5.499267578125000000e-01 5.000976562500000777e-02 1.129052734375000000e+01 9.083007812500000000e+00 1.948974609375000444e-01 -4.132568359375000111e-01 -3.022460937500000000e-01
2.972900390625000111e-01 7.999267578125000000e-01 3.000976562500000042e-02 1.429052734375000000e+01 1.108300781250000000e+01 -6.551025390625000444e-01 3.674316406250000000e-02 -1.302246093750000000e+00
2.497900390624999967e-01 6.124267578125000000e-01 6.500976562500000722e-02 1.204052734375000000e+01 9.583007812500000000e+00 -8.676025390624999556e-01 -7.575683593750004441e-02 -1.552246093750000000e+00
4.397900390625000266e-01 8.624267578125000000e-01 4.500976562500000333e-02 1.504052734375000000e+01 1.158300781250000000e+01 -1.760253906249997780e-02 -5.257568359375000000e-01 -5.522460937500000000e-01
3.447900390624999978e-01 7.374267578125000000e-01 3.500976562500000139e-02 1.054052734375000000e+01 1.258300781250000000e+01 -4.426025390625000222e-01 -3.007568359375000222e-01 -1.052246093750000000e+00
1.547900390624999956e-01 9.874267578125000000e-01 5.500976562500000527e-02 1.354052734375000000e+01 1.058300781250000000e+01 4.073974609374999556e-01 1.492431640624999334e-01 -5.224609375000000000e-02
1.666650390624999922e-01 7.218017578125000000e-01 6.125976562500000389e-02 1.410302734375000000e+01 9.458007812500000000e+00 3.552246093750000000e-02 -6.663818359375000000e-01 -6.147460937500000000e-01
3.566650390625000222e-01 9.718017578125000000e-01 4.125976562500000000e-02 1.110302734375000000e+01 1.145800781250000000e+01 -8.144775390624999778e-01 -2.163818359374999889e-01 -1.614746093750000000e+00
4.516650390624999956e-01 5.968017578125000000e-01 3.125976562499999806e-02 1.560302734375000000e+01 1.245800781250000000e+01 4.605224609375000444e-01 8.618164062499933387e-03 -1.147460937500000000e-01
2.616650390624999933e-01 8.468017578125000000e-01 5.125976562500000194e-02 1.260302734375000000e+01 1.045800781250000000e+01 -3.894775390625000444e-01 -4.413818359374999667e-01 -1.114746093750000000e+00
3.091650390625000355e-01 5.343017578125000000e-01 4.625976562500000444e-02 1.335302734375000000e+01 1.295800781250000000e+01 -1.769775390625000222e-01 -5.538818359374999556e-01 -1.864746093750000000e+00
