# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
4.907226562500000000e-01 5.766601562500000000e-01 6.683593749999999778e-02 1.294726562500000000e+01 1.000390625000000000e+01 -8.854492187500000444e-01 -5.215820312499999112e-01 -5.019531250000000000e-01
3.007226562499999978e-01 8.266601562500000000e-01 4.683593750000000083e-02 1.594726562500000000e+01 1.200390625000000000e+01 -3.544921875000006661e-02 -7.158203125000006661e-02 -1.501953125000000000e+00
2.532226562499999556e-01 5.141601562500000000e-01 5.183593749999999833e-02 1.069726562500000000e+01 1.050390625000000000e+01 1.770507812499999556e-01 4.091796874999997780e-02 -1.251953125000000000e+00
4.432226562500000133e-01 7.641601562500000000e-01 3.183593750000000139e-02 1.369726562500000000e+01 1.250390625000000000e+01 -6.729492187500000222e-01 -4.090820312499999778e-01 -2.519531250000000000e-01
3.482226562499999845e-01 6.391601562500000000e-01 4.183593750000000333e-02 1.219726562500000000e+01 1.150390625000000000e+01 6.020507812500000000e-01 -6.340820312499999556e-01 -1.751953125000000000e+00
1.582226562499999822e-01 8.891601562500000000e-01 6.183593750000000722e-02 1.519726562500000000e+01 9.503906250000000000e+00 -2.479492187499999778e-01 -1.840820312500000000e-01 -7.519531250000000000e-01
1.463476562499999856e-01 6.547851562500000000e-01 5.558593750000000167e-02 1.538476562500000000e+01 1.037890625000000000e+01 -6.198242187500000444e-01 -3.247070312500000000e-01 -3.144531250000000000e-01
3.363476562499999600e-01 9.047851562500000000e-01 3.558593749999999778e-02 1.238476562500000000e+01 1.237890625000000000e+01 2.301757812500000444e-01 1.252929687499999556e-01 -1.314453125000000000e+00
4.313476562499999889e-01 5.297851562500000000e-01 4.558593749999999972e-02 1.388476562500000000e+01 1.137890625000000000e+01 -1.948242187500000000e-01 -9.970703125000002220e-02 -8.144531250000000000e-01
2.413476562499999867e-01 7.797851562500000000e-01 6.558593749999999667e-02 1.088476562500000000e+01 9.378906250000000000e+00 6.551757812499998668e-01 -5.497070312499999778e-01 -1.814453125000000000e+00
2.888476562499999734e-01 5.922851562500000000e-01 3.058593750000000028e-02 1.463476562500000000e+01 1.187890625000000000e+01 4.426757812499999556e-01 -4.372070312499999889e-01 -1.064453125000000000e+00
4.788476562499999756e-01 8.422851562500000000e-01 5.058593750000000416e-02 1.163476562500000000e+01 9.878906250000000000e+00 -4.073242187500000222e-01 1.279296875000002220e-02 -6.445312500000000000e-02
3.838476562500000022e-01 7.172851562500000000e-01 6.058593750000000611e-02 1.313476562500000000e+01 1.087890625000000000e+01 1.767578124999991118e-02 -2.122070312500000111e-01 -1.564453125000000000e+00
1.938476562500000000e-01 9.672851562500000000e-01 4.058593750000000222e-02 1.013476562500000000e+01 1.287890625000000000e+01 -8.323242187499999556e-01 -6.622070312499999112e-01 -5.644531250000000000e-01
1.700976562500000067e-01 5.610351562500000000e-01 6.808593749999999889e-02 1.200976562500000000e+01 1.212890625000000000e+01 -9.385742187500000222e-01 -2.684570312499999778e-01 -1.689453125000000000e+00
3.600976562500000089e-01 8.110351562500000000e-01 4.808593750000000194e-02 1.500976562500000000e+01 1.012890625000000000e+01 -8.857421875000004441e-02 1.815429687499999778e-01 -6.894531250000000000e-01
4.550976562499999822e-01 6.860351562500000000e-01 3.808593750000000000e-02 1.050976562500000000e+01 9.128906250000000000e+00 -5.135742187500000888e-01 -4.345703125000000000e-02 -1.189453125000000000e+00
2.650976562500000355e-01 9.360351562500000000e-01 5.808593750000000389e-02 1.350976562500000000e+01 1.112890625000000000e+01 3.364257812500000000e-01 -4.934570312499999556e-01 -1.894531250000000000e-01
2.175976562499999933e-01 7.485351562500000000e-01 4.308593750000000444e-02 1.275976562500000000e+01 9.628906250000000000e+00 5.489257812499999112e-01 -3.809570312499999667e-01 -9.394531250000000000e-01
4.075976562499999956e-01 9.985351562500000000e-01 6.308593750000000833e-02 1.575976562500000000e+01 1.162890625000000000e+01 -3.010742187500000666e-01 6.904296874999993339e-02 -1.939453125000000000e+00
3.125976562500000222e-01 6.235351562500000000e-01 5.308593749999999944e-02 1.125976562500000000e+01 1.262890625000000000e+01 1.239257812499998668e-01 -1.559570312500000444e-01 -4.394531250000000000e-01
1.225976562499999922e-01 8.735351562500000000e-01 3.308593750000000250e-02 1.425976562500000000e+01 1.062890625000000000e+01 -7.260742187500000000e-01 -6.059570312500000000e-01 -1.439453125000000000e+00
1.218554687500000011e-01 6.245117187500000000e-01 6.925781250000001554e-02 1.258398437500000000e+01 9.761718750000000000e+00 -8.525390625000006661e-02 -4.741210937500000000e-01 -1.568359375000000000e+00
3.118554687500000311e-01 8.745117187500000000e-01 4.925781249999999778e-02 1.558398437500000000e+01 1.176171875000000000e+01 -9.352539062500000444e-01 -2.412109375000004441e-02 -5.683593750000000000e-01
4.068554687500000044e-01 7.495117187500000000e-01 3.925781250000000278e-02 1.108398437500000000e+01 1.276171875000000000e+01 3.397460937499998668e-01 -2.491210937500000222e-01 -1.068359375000000000e+00
2.168554687500000022e-01 9.995117187500000000e-01 5.925781250000000666e-02 1.408398437500000000e+01 1.076171875000000000e+01 -5.102539062500000000e-01 -6.991210937499999778e-01 -6.835937500000000000e-02
2.643554687499999889e-01 6.870117187500000000e-01 4.425781250000000028e-02 1.183398437500000000e+01 1.226171875000000000e+01 -2.977539062499999778e-01 -3.616210937500000111e-01 -8.183593750000000000e-01
4.543554687499999911e-01 9.370117187500000000e-01 6.425781250000001110e-02 1.483398437500000000e+01 1.026171875000000000e+01 5.522460937500000000e-01 8.837890625000000000e-02 -1.818359375000000000e+00
3.593554687500000178e-01 5.620117187500000000e-01 5.425781250000000222e-02 1.033398437500000000e+01 9.261718750000000000e+00 -7.227539062500000222e-01 -1.366210937499999778e-01 -3.183593750000000000e-01
1.693554687499999878e-01 8.120117187500000000e-01 3.425781249999999833e-02 1.333398437500000000e+01 1.126171875000000000e+01 1.272460937499999556e-01 -5.866210937499999334e-01 -1.318359375000000000e+00
1.931054687500000089e-01 7.182617187500000000e-01 5.675781250000000444e-02 1.520898437500000000e+01 1.151171875000000000e+01 2.334960937499999112e-01 -4.178710937499999778e-01 -4.433593750000000000e-01
3.831054687500000111e-01 9.682617187500000000e-01 3.675781250000000056e-02 1.220898437500000000e+01 9.511718750000000000e+00 -6.165039062499999556e-01 3.212890624999997780e-02 -1.443359375000000000e+00
4.781054687499999845e-01 5.932617187500000000e-01 4.675781250000000250e-02 1.370898437500000000e+01 1.051171875000000000e+01 6.584960937499999556e-01 -1.928710937500000000e-01 -9.433593750000000000e-01
2.881054687499999822e-01 8.432617187500000000e-01 6.675781250000001332e-02 1.070898437500000000e+01 1.251171875000000000e+01 -1.915039062500000222e-01 -6.428710937499999556e-01 -1.943359375000000000e+00
2.406054687499999956e-01 5.307617187500000000e-01 3.175781249999999611e-02 1.595898437500000000e+01 1.001171875000000000e+01 -4.040039062500000444e-01 -3.053710937499999889e-01 -1.193359375000000000e+00
4.306054687499999978e-01 7.807617187500000000e-01 5.175781250000000000e-02 1.295898437500000000e+01 1.201171875000000000e+01 4.459960937500000444e-01 1.446289062499999112e-01 -1.933593750000000000e-01
3.356054687499999689e-01 6.557617187500000000e-01 6.175781250000000194e-02 1.445898437500000000e+01 1.101171875000000000e+01 -8.290039062499999778e-01 -8.037109375000006661e-02 -1.693359375000000000e+00
1.456054687499999944e-01 9.057617187500000000e-01 4.175781250000000500e-02 1.145898437500000000e+01 9.011718750000000000e+00 2.099609375000000000e-02 -5.303710937499999112e-01 -6.933593750000000000e-01
1.574804687499999911e-01 6.401367187500000000e-01 3.550781249999999944e-02 1.014648437500000000e+01 1.088671875000000000e+01 3.928710937499999556e-01 4.003906250000022204e-03 -1.308593750000000000e-01
3.474804687499999933e-01 8.901367187500000000e-01 5.550781250000000333e-02 1.314648437500000000e+01 1.288671875000000000e+01 -4.571289062500000222e-01 -4.459960937499999889e-01 -1.130859375000000000e+00
4.424804687500000222e-01 5.151367187500000000e-01 6.550781250000001221e-02 1.164648437500000000e+01 1.188671875000000000e+01 -3.212890624999997780e-02 -6.709960937499999112e-01 -6.308593750000000000e-01
2.524804687499999645e-01 7.651367187500000000e-01 4.550781250000000139e-02 1.464648437500000000e+01 9.886718750000000000e+00 -8.821289062499999556e-01 -2.209960937500000111e-01 -1.630859375000000000e+00
2.999804687500000067e-01 5.776367187500000000e-01 5.050781249999999889e-02 1.089648437500000000e+01 1.138671875000000000e+01 -6.696289062500000444e-01 1.165039062499999556e-01 -1.380859375000000000e+00
4.899804687500000089e-01 8.276367187500000000e-01 3.050781249999999847e-02 1.389648437500000000e+01 9.386718750000000000e+00 1.803710937500000444e-01 -3.334960937500000000e-01 -3.808593750000000000e-01
3.949804687499999800e-01 7.026367187500000000e-01 4.050781250000000389e-02 1.239648437500000000e+01 1.038671875000000000e+01 -2.446289062500000000e-01 -5.584960937499999778e-01 -1.880859375000000000e+00
2.049804687499999778e-01 9.526367187500000000e-01 6.050781250000000777e-02 1.539648437500000000e+01 1.238671875000000000e+01 6.053710937499998668e-01 -1.084960937500000222e-01 -8.808593750000000000e-01
1.812304687499999845e-01 5.463867187500000000e-01 4.800781250000000361e-02 1.427148437500000000e+01 1.263671875000000000e+01 4.991210937499999112e-01 6.025390624999993339e-02 -1.755859375000000000e+00
3.712304687499999867e-01 7.963867187500000000e-01 6.800781250000001443e-02 1.127148437500000000e+01 1.063671875000000000e+01 -3.508789062500000666e-01 -3.897460937499999667e-01 -7.558593750000000000e-01
4.662304687500000155e-01 6.713867187500000000e-01 5.800781250000000555e-02 1.577148437500000000e+01 9.636718750000000000e+00 7.412109374999986677e-02 -6.147460937500000000e-01 -1.255859375000000000e+00
2.762304687500000133e-01 9.213867187500000000e-01 3.800781250000000167e-02 1.277148437500000000e+01 1.163671875000000000e+01 -7.758789062500000000e-01 -1.647460937500000444e-01 -2.558593750000000000e-01
2.287304687499999989e-01 7.338867187500000000e-01 6.300781250000000999e-02 1.352148437500000000e+01 9.136718750000000000e+00 -9.883789062500000222e-01 1.727539062499999778e-01 -5.058593750000000000e-01
4.187304687499999734e-01 9.838867187500000000e-01 4.300781249999999917e-02 1.052148437500000000e+01 1.113671875000000000e+01 -1.383789062500000444e-01 -2.772460937499999778e-01 -1.505859375000000000e+00
3.237304687500000000e-01 6.088867187500000000e-01 3.300781249999999722e-02 1.502148437500000000e+01 1.213671875000000000e+01 -5.633789062500000888e-01 -5.022460937499999556e-01 -5.859375000000000000e-03
1.337304687499999978e-01 8.588867187500000000e-01 5.300781250000000111e-02 1.202148437500000000e+01 1.013671875000000000e+01 2.866210937500000000e-01 -5.224609375000000000e-02 -1.005859375000000000e+00
1.396679687499999822e-01 7.416992187500000000e-01 4.613281250000000194e-02 1.586523437500000000e+01 1.107421875000000000e+01 -6.961914062500000888e-01 -6.850585937500000000e-01 -7.871093750000000000e-01
3.296679687499999845e-01 9.916992187500000000e-01 6.613281249999999889e-02 1.286523437500000000e+01 9.074218750000000000e+00 1.538085937500000000e-01 -2.350585937499999889e-01 -1.787109375000000000e+00
4.246679687500000133e-01 6.166992187500000000e-01 5.613281250000000389e-02 1.436523437500000000e+01 1.007421875000000000e+01 -2.711914062500000444e-01 -1.005859375000006661e-02 -2.871093750000000000e-01
2.346679687500000111e-01 8.666992187500000000e-01 3.613281250000000000e-02 1.136523437500000000e+01 1.207421875000000000e+01 5.788085937500000444e-01 -4.600585937499999667e-01 -1.287109375000000000e+00
2.821679687499999978e-01 5.541992187500000000e-01 6.113281250000000833e-02 1.511523437500000000e+01 1.057421875000000000e+01 3.663085937499999112e-01 -5.725585937499999556e-01 -1.537109375000000000e+00
4.721679687500000000e-01 8.041992187500000000e-01 4.113281250000000444e-02 1.211523437500000000e+01 1.257421875000000000e+01 -4.836914062500000666e-01 -1.225585937500000000e-01 -5.371093750000000000e-01
3.771679687499999711e-01 6.791992187500000000e-01 3.113281249999999903e-02 1.361523437500000000e+01 1.157421875000000000e+01 -5.869140625000002220e-02 1.024414062499999778e-01 -1.037109375000000000e+00
1.871679687499999967e-01 9.291992187500000000e-01 5.113281249999999944e-02 1.061523437500000000e+01 9.574218750000000000e+00 -9.086914062500000000e-01 -3.475585937499999778e-01 -3.710937500000000000e-02
2.109179687499999900e-01 5.854492187500000000e-01 3.863281250000000222e-02 1.174023437500000000e+01 9.324218750000000000e+00 -8.024414062500000444e-01 -6.288085937499999778e-01 -1.162109375000000000e+00
4.009179687500000200e-01 8.354492187500000000e-01 5.863281250000000611e-02 1.474023437500000000e+01 1.132421875000000000e+01 4.755859375000004441e-02 -1.788085937500000222e-01 -1.621093750000000000e-01
4.959179687499999933e-01 7.104492187500000000e-01 6.863281250000000111e-02 1.024023437500000000e+01 1.232421875000000000e+01 -3.774414062500000000e-01 4.619140624999995559e-02 -1.662109375000000000e+00
3.059179687499999911e-01 9.604492187500000000e-01 4.863281250000000416e-02 1.324023437500000000e+01 1.032421875000000000e+01 4.725585937499998668e-01 -4.038085937500000000e-01 -6.621093750000000000e-01
2.584179687500000044e-01 6.479492187500000000e-01 5.363281250000000167e-02 1.249023437500000000e+01 1.282421875000000000e+01 6.850585937500000000e-01 -5.163085937499999334e-01 -4.121093750000000000e-01
4.484179687500000067e-01 8.979492187500000000e-01 3.363281249999999778e-02 1.549023437500000000e+01 1.082421875000000000e+01 -1.649414062499999778e-01 -6.630859374999997780e-02 -1.412109375000000000e+00
3.534179687499999778e-01 5.229492187500000000e-01 4.363281249999999972e-02 1.099023437500000000e+01 9.824218750000000000e+00 2.600585937499999556e-01 1.586914062500000000e-01 -9.121093750000000000e-01
1.634179687500000033e-01 7.729492187500000000e-01 6.363281249999999667e-02 1.399023437500000000e+01 1.182421875000000000e+01 -5.899414062500000222e-01 -2.913085937500000111e-01 -1.912109375000000000e+00
1.515429687500000067e-01 5.073242187500000000e-01 5.988281250000000722e-02 1.342773437500000000e+01 1.219921875000000000e+01 -2.180664062500000666e-01 -2.069335937499999778e-01 -1.474609375000000000e+00
3.415429687500000089e-01 7.573242187500000000e-01 3.988281250000000333e-02 1.042773437500000000e+01 1.019921875000000000e+01 6.319335937499999112e-01 -6.569335937499999334e-01 -4.746093750000000000e-01
4.365429687499999822e-01 6.323242187500000000e-01 4.988281249999999833e-02 1.492773437500000000e+01 9.199218750000000000e+00 -6.430664062500000000e-01 -4.319335937499999556e-01 -1.974609375000000000e+00
2.465429687500000078e-01 8.823242187500000000e-01 6.988281250000000222e-02 1.192773437500000000e+01 1.119921875000000000e+01 2.069335937499998668e-01 1.806640625000000000e-02 -9.746093750000000000e-01
2.940429687500000222e-01 6.948242187500000000e-01 3.488281249999999889e-02 1.417773437500000000e+01 9.699218750000000000e+00 -5.566406250000044409e-03 -9.443359375000004441e-02 -2.246093750000000000e-01
4.840429687500000244e-01 9.448242187500000000e-01 5.488281250000000278e-02 1.117773437500000000e+01 1.169921875000000000e+01 -8.555664062500000222e-01 -5.444335937500000000e-01 -1.224609375000000000e+00
3.890429687499999956e-01 5.698242187500000000e-01 6.488281249999999778e-02 1.567773437500000000e+01 1.269921875000000000e+01 4.194335937500000000e-01 -3.194335937499999667e-01 -7.246093750000000000e-01
1.990429687499999933e-01 8.198242187500000000e-01 4.488281250000000083e-02 1.267773437500000000e+01 1.069921875000000000e+01 -4.305664062499999778e-01 1.305664062499999334e-01 -1.724609375000000000e+00
1.752929687500000000e-01 6.635742187500000000e-01 6.738281250000000000e-02 1.080273437500000000e+01 1.044921875000000000e+01 -5.368164062500000444e-01 -1.506835937499999556e-01 -5.996093750000000000e-01
3.652929687500000022e-01 9.135742187500000000e-01 4.738281250000000305e-02 1.380273437500000000e+01 1.244921875000000000e+01 3.131835937500000444e-01 -6.006835937499999112e-01 -1.599609375000000000e+00
4.602929687499999756e-01 5.385742187500000000e-01 3.738281250000000111e-02 1.230273437500000000e+01 1.144921875000000000e+01 -9.618164062499999778e-01 -3.756835937499999889e-01 -9.960937500000000000e-02
2.702929687499999734e-01 7.885742187500000000e-01 5.738281250000000500e-02 1.530273437500000000e+01 9.449218750000000000e+00 -1.118164062500000000e-01 7.431640625000002220e-02 -1.099609375000000000e+00
2.227929687499999867e-01 6.010742187500000000e-01 4.238281250000000555e-02 1.005273437500000000e+01 1.194921875000000000e+01 1.006835937499999112e-01 -3.818359375000002220e-02 -1.849609375000000000e+00
4.127929687499999889e-01 8.510742187500000000e-01 6.238281250000000250e-02 1.305273437500000000e+01 9.949218750000000000e+00 -7.493164062499999556e-01 -4.881835937499999778e-01 -8.496093750000000000e-01
3.177929687499999600e-01 7.260742187500000000e-01 5.238281250000000056e-02 1.155273437500000000e+01 1.094921875000000000e+01 5.256835937499999556e-01 -2.631835937500000000e-01 -1.349609375000000000e+00
1.277929687499999856e-01 9.760742187500000000e-01 3.238281249999999667e-02 1.455273437500000000e+01 1.294921875000000000e+01 -3.243164062500000222e-01 1.868164062499999556e-01 -3.496093750000000000e-01
1.307617187500000056e-01 6.752929687500000000e-01 5.144531250000000666e-02 1.375585937500000000e+01 9.105468750000000000e+00 -4.172851562500000666e-01 -5.655273437499999112e-01 -9.589843750000000000e-01
3.207617187500000355e-01 9.252929687500000000e-01 3.144531249999999584e-02 1.075585937500000000e+01 1.110546875000000000e+01 4.327148437499999112e-01 -1.155273437500000666e-01 -1.958984375000000000e+00
4.157617187500000089e-01 5.502929687500000000e-01 4.144531249999999778e-02 1.525585937500000000e+01 1.210546875000000000e+01 -8.422851562500000000e-01 1.094726562499999112e-01 -4.589843750000000000e-01
2.257617187500000067e-01 8.002929687500000000e-01 6.144531250000000167e-02 1.225585937500000000e+01 1.010546875000000000e+01 7.714843749999866773e-03 -3.405273437499999889e-01 -1.458984375000000000e+00
2.732617187499999933e-01 6.127929687500000000e-01 3.644531250000000028e-02 1.300585937500000000e+01 1.260546875000000000e+01 2.202148437500000000e-01 -6.780273437499999556e-01 -1.708984375000000000e+00
4.632617187499999956e-01 8.627929687500000000e-01 5.644531250000000416e-02 1.000585937500000000e+01 1.060546875000000000e+01 -6.297851562500000888e-01 -2.280273437500000000e-01 -7.089843750000000000e-01
3.682617187500000222e-01 7.377929687500000000e-01 6.644531250000000611e-02 1.450585937500000000e+01 9.605468750000000000e+00 6.452148437500000444e-01 -3.027343750000022204e-03 -1.208984375000000000e+00
1.782617187499999922e-01 9.877929687500000000e-01 4.644531250000000222e-02 1.150585937500000000e+01 1.160546875000000000e+01 -2.047851562500000444e-01 -4.530273437499999778e-01 -2.089843750000000000e-01
2.020117187500000133e-01 5.190429687500000000e-01 6.394531250000000389e-02 1.038085937500000000e+01 1.135546875000000000e+01 -3.110351562500000000e-01 -5.092773437500000000e-01 -1.083984375000000000e+00
3.920117187500000155e-01 7.690429687500000000e-01 4.394531250000000000e-02 1.338085937500000000e+01 9.355468750000000000e+00 5.389648437499998668e-01 -5.927734375000004441e-02 -8.398437500000000000e-02
4.870117187499999889e-01 6.440429687500000000e-01 3.394531249999999806e-02 1.188085937500000000e+01 1.035546875000000000e+01 -7.360351562500000444e-01 1.657226562499999334e-01 -1.583984375000000000e+00
2.970117187499999867e-01 8.940429687500000000e-01 5.394531250000000194e-02 1.488085937500000000e+01 1.235546875000000000e+01 1.139648437500000444e-01 -2.842773437500000222e-01 -5.839843750000000000e-01
2.495117187500000000e-01 7.065429687500000000e-01 4.894531250000000444e-02 1.113085937500000000e+01 1.085546875000000000e+01 -9.853515624999997780e-02 -6.217773437499999334e-01 -3.339843750000000000e-01
4.395117187500000022e-01 9.565429687500000000e-01 6.894531250000000833e-02 1.413085937500000000e+01 1.285546875000000000e+01 -9.485351562499999556e-01 -1.717773437499999778e-01 -1.333984375000000000e+00
3.445117187499999734e-01 5.815429687500000000e-01 5.894531249999999944e-02 1.263085937500000000e+01 1.185546875000000000e+01 3.264648437499999556e-01 5.322265625000000000e-02 -8.339843750000000000e-01
1.545117187499999989e-01 8.315429687500000000e-01 3.894531250000000250e-02 1.563085937500000000e+01 9.855468750000000000e+00 -5.235351562500000222e-01 -3.967773437500000111e-01 -1.833984375000000000e+00
1.663867187499999956e-01 5.659179687500000000e-01 4.269531249999999889e-02 1.469335937500000000e+01 1.023046875000000000e+01 -8.954101562499999778e-01 -8.740234375000000000e-02 -1.271484375000000000e+00
3.563867187499999978e-01 8.159179687500000000e-01 6.269531250000000278e-02 1.169335937500000000e+01 1.223046875000000000e+01 -4.541015625000000000e-02 -5.374023437499999556e-01 -2.714843750000000000e-01
4.513867187500000266e-01 6.909179687500000000e-01 5.269531250000000777e-02 1.319335937500000000e+01 1.123046875000000000e+01 -4.704101562500000444e-01 -3.124023437499999778e-01 -1.771484375000000000e+00
2.613867187499999689e-01 9.409179687500000000e-01 3.269531249999999695e-02 1.019335937500000000e+01 9.230468750000000000e+00 3.795898437500000444e-01 1.375976562499999778e-01 -7.714843750000000000e-01
3.088867187500000111e-01 6.284179687500000000e-01 6.769531250000000722e-02 1.544335937500000000e+01 1.173046875000000000e+01 5.920898437499999556e-01 -1.999023437500000444e-01 -2.148437500000000000e-02
4.988867187500000133e-01 8.784179687500000000e-01 4.769531250000000333e-02 1.244335937500000000e+01 9.730468750000000000e+00 -2.579101562500000222e-01 -6.499023437500000000e-01 -1.021484375000000000e+00
4.038867187499999845e-01 5.034179687500000000e-01 3.769531250000000139e-02 1.394335937500000000e+01 1.073046875000000000e+01 1.670898437499999112e-01 -4.249023437499999667e-01 -5.214843750000000000e-01
2.138867187499999822e-01 7.534179687500000000e-01 5.769531250000000527e-02 1.094335937500000000e+01 1.273046875000000000e+01 -6.829101562499999556e-01 2.509765624999993339e-02 -1.521484375000000000e+00
1.901367187499999889e-01 7.221679687500000000e-01 3.019531249999999820e-02 1.281835937500000000e+01 1.248046875000000000e+01 -5.766601562500000000e-01 -3.115234374999997780e-02 -6.464843750000000000e-01
3.801367187499999911e-01 9.721679687500000000e-01 5.019531250000000555e-02 1.581835937500000000e+01 1.048046875000000000e+01 2.733398437499998668e-01 -4.811523437499999889e-01 -1.646484375000000000e+00
4.751367187500000200e-01 5.971679687500000000e-01 6.019531250000000056e-02 1.131835937500000000e+01 9.480468750000000000e+00 -1.516601562500000666e-01 -2.561523437500000111e-01 -1.464843750000000000e-01
2.851367187500000178e-01 8.471679687500000000e-01 4.019531249999999667e-02 1.431835937500000000e+01 1.148046875000000000e+01 6.983398437499999112e-01 1.938476562500000000e-01 -1.146484375000000000e+00
2.376367187500000033e-01 5.346679687500000000e-01 5.519531250000000305e-02 1.206835937500000000e+01 9.980468750000000000e+00 4.858398437500000000e-01 -1.436523437500000222e-01 -1.896484375000000000e+00
4.276367187499999778e-01 7.846679687500000000e-01 3.519531249999999917e-02 1.506835937500000000e+01 1.198046875000000000e+01 -3.641601562499999778e-01 -5.936523437499999778e-01 -8.964843750000000000e-01
3.326367187500000044e-01 6.596679687500000000e-01 4.519531250000000111e-02 1.056835937500000000e+01 1.298046875000000000e+01 6.083984374999995559e-02 -3.686523437500000000e-01 -1.396484375000000000e+00
1.426367187500000022e-01 9.096679687500000000e-01 6.519531250000000500e-02 1.356835937500000000e+01 1.098046875000000000e+01 -7.891601562500000222e-01 8.134765624999995559e-02 -3.964843750000000000e-01
1.366992187499999900e-01 5.581054687500000000e-01 3.332031249999999750e-02 1.122460937500000000e+01 1.179296875000000000e+01 6.186523437500000000e-01 -3.545898437499999667e-01 -1.677734375000000000e+00
3.266992187499999645e-01 8.081054687500000000e-01 5.332031250000000833e-02 1.422460937500000000e+01 9.792968750000000000e+00 -2.313476562499999778e-01 9.541015624999993339e-02 -6.777343750000000000e-01
4.216992187499999933e-01 6.831054687500000000e-01 6.332031250000000333e-02 1.272460937500000000e+01 1.079296875000000000e+01 1.936523437499999556e-01 -1.295898437500000444e-01 -1.177734375000000000e+00
2.316992187499999911e-01 9.331054687500000000e-01 4.332031249999999944e-02 1.572460937500000000e+01 1.279296875000000000e+01 -6.563476562500000222e-01 -5.795898437500000000e-01 -1.777343750000000000e-01
2.791992187499999778e-01 7.456054687500000000e-01 5.832031250000000583e-02 1.047460937500000000e+01 1.029296875000000000e+01 -8.688476562500000444e-01 -4.670898437499999556e-01 -9.277343750000000000e-01
4.691992187499999800e-01 9.956054687500000000e-01 3.832031250000000194e-02 1.347460937500000000e+01 1.229296875000000000e+01 -1.884765625000006661e-02 -1.708984375000000000e-02 -1.927734375000000000e+00
3.741992187500000067e-01 6.206054687500000000e-01 4.832031250000000389e-02 1.197460937500000000e+01 1.129296875000000000e+01 -4.438476562500000000e-01 -2.420898437499999778e-01 -4.277343750000000000e-01
1.841992187500000044e-01 8.706054687500000000e-01 6.832031250000000777e-02 1.497460937500000000e+01 9.292968750000000000e+00 4.061523437499998668e-01 -6.920898437499999334e-01 -1.427734375000000000e+00
2.079492187499999978e-01 6.518554687500000000e-01 4.082031249999999722e-02 1.309960937500000000e+01 9.542968750000000000e+00 2.999023437499999112e-01 -2.983398437500000000e-01 -3.027343750000000000e-01
3.979492187500000000e-01 9.018554687500000000e-01 6.082031250000000111e-02 1.009960937500000000e+01 1.154296875000000000e+01 -5.500976562499999556e-01 1.516601562499999556e-01 -1.302734375000000000e+00
4.929492187499999734e-01 5.268554687500000000e-01 5.082031250000000611e-02 1.459960937500000000e+01 1.254296875000000000e+01 -1.250976562500000222e-01 -7.333984375000002220e-02 -8.027343750000000000e-01
3.029492187500000266e-01 7.768554687500000000e-01 3.082031249999999875e-02 1.159960937500000000e+01 1.054296875000000000e+01 -9.750976562500000000e-01 -5.233398437499999778e-01 -1.802734375000000000e+00
2.554492187499999845e-01 5.893554687500000000e-01 6.582031250000000555e-02 1.384960937500000000e+01 1.204296875000000000e+01 -7.625976562499999778e-01 -4.108398437499999889e-01 -1.052734375000000000e+00
4.454492187499999867e-01 8.393554687500000000e-01 4.582031250000000167e-02 1.084960937500000000e+01 1.004296875000000000e+01 8.740234375000000000e-02 3.916015625000002220e-02 -5.273437500000000000e-02
3.504492187500000133e-01 7.143554687500000000e-01 3.582031249999999972e-02 1.534960937500000000e+01 9.042968750000000000e+00 -3.375976562500000444e-01 -1.858398437499999556e-01 -1.552734375000000000e+00
1.604492187500000111e-01 9.643554687500000000e-01 5.582031250000000361e-02 1.234960937500000000e+01 1.104296875000000000e+01 5.124023437500000444e-01 -6.358398437499999112e-01 -5.527343750000000000e-01
1.485742187499999867e-01 6.987304687500000000e-01 6.207031250000000222e-02 1.216210937500000000e+01 1.291796875000000000e+01 1.405273437499998668e-01 1.235351562500000000e-01 -1.152343750000000000e-01
3.385742187499999889e-01 9.487304687500000000e-01 4.207031249999999833e-02 1.516210937500000000e+01 1.091796875000000000e+01 -7.094726562500000000e-01 -3.264648437500000111e-01 -1.115234375000000000e+00
4.335742187500000178e-01 5.737304687500000000e-01 3.207031249999999639e-02 1.066210937500000000e+01 9.917968750000000000e+00 5.655273437499999112e-01 -5.514648437499999334e-01 -6.152343750000000000e-01
2.435742187500000155e-01 8.237304687500000000e-01 5.207031250000000722e-02 1.366210937500000000e+01 1.191796875000000000e+01 -2.844726562500000666e-01 -1.014648437499999778e-01 -1.615234375000000000e+00
2.910742187500000022e-01 5.112304687500000000e-01 4.707031250000000278e-02 1.291210937500000000e+01 9.417968750000000000e+00 -4.969726562499999778e-01 1.103515624999995559e-02 -1.365234375000000000e+00
4.810742187500000044e-01 7.612304687500000000e-01 6.707031250000000666e-02 1.591210937500000000e+01 1.141796875000000000e+01 3.530273437500000000e-01 -4.389648437500000000e-01 -3.652343750000000000e-01
3.860742187499999756e-01 6.362304687500000000e-01 5.707031250000000472e-02 1.141210937500000000e+01 1.241796875000000000e+01 -9.219726562500000222e-01 -6.639648437499999778e-01 -1.865234375000000000e+00
