# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
2.292871093749999922e-01 7.951660156250000000e-01 6.646484375000000222e-02 1.549316406250000000e+01 1.220117187500000000e+01 -8.298339843750000000e-01 -2.873535156250000000e-01 -1.784179687500000000e+00
2.767871093750000067e-01 6.076660156250000000e-01 3.146484374999999889e-02 1.024316406250000000e+01 1.070117187500000000e+01 -6.173339843750000888e-01 -6.248535156249999112e-01 -1.034179687500000000e+00
4.667871093750000089e-01 8.576660156250000000e-01 5.146484375000000278e-02 1.324316406250000000e+01 1.270117187500000000e+01 2.326660156250000000e-01 -1.748535156249999556e-01 -3.417968750000000000e-02
3.717871093749999800e-01 7.326660156250000000e-01 6.146484375000000472e-02 1.174316406250000000e+01 1.170117187500000000e+01 -1.923339843750000444e-01 5.014648437500002220e-02 -1.534179687500000000e+00
1.817871093750000056e-01 9.826660156250000000e-01 4.146484375000000083e-02 1.474316406250000000e+01 9.701171875000000000e+00 6.576660156250000444e-01 -3.998535156249999889e-01 -5.341796875000000000e-01
2.055371093749999989e-01 5.139160156250000000e-01 6.896484375000000444e-02 1.361816406250000000e+01 9.451171875000000000e+00 5.514160156249998668e-01 -5.686035156250000000e-01 -1.659179687500000000e+00
3.955371093749999734e-01 7.639160156250000000e-01 4.896484375000000056e-02 1.061816406250000000e+01 1.145117187500000000e+01 -2.985839843750000000e-01 -1.186035156250000444e-01 -6.591796875000000000e-01
4.905371093750000022e-01 6.389160156250000000e-01 3.896484374999999861e-02 1.511816406250000000e+01 1.245117187500000000e+01 1.264160156250000444e-01 1.063964843749999334e-01 -1.159179687500000000e+00
3.005371093750000000e-01 8.889160156250000000e-01 5.896484375000000944e-02 1.211816406250000000e+01 1.045117187500000000e+01 -7.235839843750000444e-01 -3.436035156249999667e-01 -1.591796875000000000e-01
2.530371093750000133e-01 7.014160156250000000e-01 4.396484375000000305e-02 1.436816406250000000e+01 1.295117187500000000e+01 -9.360839843749999556e-01 -6.811035156249999334e-01 -9.091796875000000000e-01
4.430371093750000155e-01 9.514160156250000000e-01 6.396484375000000000e-02 1.136816406250000000e+01 1.095117187500000000e+01 -8.608398437499997780e-02 -2.311035156249999778e-01 -1.909179687500000000e+00
3.480371093749999867e-01 5.764160156250000000e-01 5.396484375000000500e-02 1.586816406250000000e+01 9.951171875000000000e+00 -5.110839843750000222e-01 -6.103515625000000000e-03 -4.091796875000000000e-01
1.580371093749999845e-01 8.264160156250000000e-01 3.396484375000000111e-02 1.286816406250000000e+01 1.195117187500000000e+01 3.389160156249999556e-01 -4.561035156249999556e-01 -1.409179687500000000e+00
1.461621093749999878e-01 5.920410156250000000e-01 4.771484374999999944e-02 1.155566406250000000e+01 1.207617187500000000e+01 -1.392089843750000666e-01 -3.422851562500006661e-02 -1.971679687500000000e+00
3.361621093750000178e-01 8.420410156250000000e-01 6.771484375000000333e-02 1.455566406250000000e+01 1.007617187500000000e+01 -9.892089843750000444e-01 -4.842285156249999667e-01 -9.716796875000000000e-01
4.311621093749999911e-01 7.170410156250000000e-01 5.771484375000000833e-02 1.005566406250000000e+01 9.076171875000000000e+00 2.857910156249998668e-01 -2.592285156249999889e-01 -1.471679687500000000e+00
2.411621093749999889e-01 9.670410156250000000e-01 3.771484374999999750e-02 1.305566406250000000e+01 1.107617187500000000e+01 -5.642089843750000000e-01 1.907714843749999112e-01 -4.716796875000000000e-01
2.886621093750000311e-01 6.545410156250000000e-01 6.271484374999999889e-02 1.230566406250000000e+01 9.576171875000000000e+00 -3.517089843749999778e-01 -1.467285156250000000e-01 -7.216796875000000000e-01
4.786621093749999778e-01 9.045410156250000000e-01 4.271484375000000194e-02 1.530566406250000000e+01 1.157617187500000000e+01 4.982910156250000000e-01 -5.967285156249999556e-01 -1.721679687500000000e+00
3.836621093750000044e-01 5.295410156250000000e-01 3.271484375000000000e-02 1.080566406250000000e+01 1.257617187500000000e+01 -7.767089843750000222e-01 -3.717285156249999778e-01 -2.216796875000000000e-01
1.936621093750000022e-01 7.795410156250000000e-01 5.271484375000000389e-02 1.380566406250000000e+01 1.057617187500000000e+01 7.329101562499995559e-02 7.827148437499997780e-02 -1.221679687500000000e+00
1.699121093750000089e-01 7.482910156250000000e-01 3.521484375000000222e-02 1.568066406250000000e+01 1.032617187500000000e+01 1.795410156249999112e-01 -9.047851562499997780e-02 -9.667968750000000000e-02
3.599121093750000111e-01 9.982910156250000000e-01 5.521484375000000611e-02 1.268066406250000000e+01 1.232617187500000000e+01 -6.704589843749999556e-01 -5.404785156249999334e-01 -1.096679687500000000e+00
4.549121093749999845e-01 6.232910156250000000e-01 6.521484375000000111e-02 1.418066406250000000e+01 1.132617187500000000e+01 6.045410156249999556e-01 -3.154785156250000111e-01 -5.966796875000000000e-01
2.649121093749999822e-01 8.732910156250000000e-01 4.521484375000000416e-02 1.118066406250000000e+01 9.326171875000000000e+00 -2.454589843750000222e-01 1.345214843750000000e-01 -1.596679687500000000e+00
2.174121093749999956e-01 5.607910156250000000e-01 5.021484375000000167e-02 1.493066406250000000e+01 1.182617187500000000e+01 -4.579589843750000444e-01 -2.029785156250000222e-01 -1.346679687500000000e+00
4.074121093749999978e-01 8.107910156250000000e-01 3.021484374999999778e-02 1.193066406250000000e+01 9.826171875000000000e+00 3.920410156250000444e-01 -6.529785156249999778e-01 -3.466796875000000000e-01
3.124121093749999689e-01 6.857910156250000000e-01 4.021484374999999972e-02 1.343066406250000000e+01 1.082617187500000000e+01 -8.829589843749999778e-01 -4.279785156250000000e-01 -1.846679687500000000e+00
1.224121093749999944e-01 9.357910156250000000e-01 6.021484375000000361e-02 1.043066406250000000e+01 1.282617187500000000e+01 -3.295898437500000000e-02 2.202148437499995559e-02 -8.466796875000000000e-01
1.216699218749999895e-01 6.867675781250000000e-01 3.654296875000000167e-02 1.473144531250000000e+01 1.169335937500000000e+01 -6.737792968750000444e-01 -1.660644531249999556e-01 -2.255859375000000000e-01
3.116699218749999778e-01 9.367675781250000000e-01 5.654296875000000555e-02 1.173144531250000000e+01 9.693359375000000000e+00 1.762207031250000444e-01 -6.160644531249999112e-01 -1.225585937500000000e+00
4.066699218750000067e-01 5.617675781250000000e-01 6.654296875000001443e-02 1.323144531250000000e+01 1.069335937500000000e+01 -2.487792968750000000e-01 -3.910644531249999889e-01 -7.255859375000000000e-01
2.166699218750000044e-01 8.117675781250000000e-01 4.654296875000000361e-02 1.023144531250000000e+01 1.269335937500000000e+01 6.012207031249998668e-01 5.893554687500002220e-02 -1.725585937500000000e+00
2.641699218749999911e-01 6.242675781250000000e-01 5.154296875000000111e-02 1.548144531250000000e+01 1.019335937500000000e+01 3.887207031249999556e-01 -5.356445312500002220e-02 -1.475585937500000000e+00
4.541699218749999933e-01 8.742675781250000000e-01 3.154296874999999722e-02 1.248144531250000000e+01 1.219335937500000000e+01 -4.612792968750000222e-01 -5.035644531249999778e-01 -4.755859375000000000e-01
3.591699218749999645e-01 7.492675781250000000e-01 4.154296874999999917e-02 1.398144531250000000e+01 1.119335937500000000e+01 -3.627929687499997780e-02 -2.785644531250000000e-01 -1.975585937500000000e+00
1.691699218749999900e-01 9.992675781250000000e-01 6.154296875000000305e-02 1.098144531250000000e+01 9.193359375000000000e+00 -8.862792968749999556e-01 1.714355468749999556e-01 -9.755859375000000000e-01
1.929199218750000111e-01 5.305175781250000000e-01 4.904296874999999889e-02 1.285644531250000000e+01 9.943359375000000000e+00 -9.925292968750000222e-01 -2.223144531249999778e-01 -1.850585937500000000e+00
3.829199218750000133e-01 7.805175781250000000e-01 6.904296875000001665e-02 1.585644531250000000e+01 1.194335937500000000e+01 -1.425292968750000444e-01 -6.723144531249999334e-01 -8.505859375000000000e-01
4.779199218749999867e-01 6.555175781250000000e-01 5.904296875000000777e-02 1.135644531250000000e+01 1.294335937500000000e+01 -5.675292968750000888e-01 -4.473144531249999556e-01 -1.350585937500000000e+00
2.879199218749999845e-01 9.055175781250000000e-01 3.904296875000000389e-02 1.435644531250000000e+01 1.094335937500000000e+01 2.824707031250000000e-01 2.685546875000000000e-03 -3.505859375000000000e-01
2.404199218749999978e-01 7.180175781250000000e-01 6.404296875000001221e-02 1.210644531250000000e+01 1.244335937500000000e+01 4.949707031249999112e-01 -1.098144531250000444e-01 -6.005859375000000000e-01
4.304199218750000000e-01 9.680175781250000000e-01 4.404296875000000139e-02 1.510644531250000000e+01 1.044335937500000000e+01 -3.550292968750000666e-01 -5.598144531250000000e-01 -1.600585937500000000e+00
3.354199218750000266e-01 5.930175781250000000e-01 3.404296874999999944e-02 1.060644531250000000e+01 9.443359375000000000e+00 6.997070312499986677e-02 -3.348144531249999667e-01 -1.005859375000000000e-01
1.454199218749999967e-01 8.430175781250000000e-01 5.404296875000000333e-02 1.360644531250000000e+01 1.144335937500000000e+01 -7.800292968750000000e-01 1.151855468749999334e-01 -1.100585937500000000e+00
1.572949218749999933e-01 5.773925781250000000e-01 6.779296875000001554e-02 1.379394531250000000e+01 1.256835937500000000e+01 -3.019042968749999778e-01 -5.879394531249999556e-01 -1.538085937500000000e+00
3.472949218749999956e-01 8.273925781250000000e-01 4.779296874999999778e-02 1.079394531250000000e+01 1.056835937500000000e+01 5.480957031250000000e-01 -1.379394531250000000e-01 -5.380859375000000000e-01
4.422949218750000244e-01 7.023925781250000000e-01 3.779296875000000278e-02 1.529394531250000000e+01 9.568359375000000000e+00 -7.269042968750000222e-01 8.706054687499997780e-02 -1.038085937500000000e+00
2.522949218750000222e-01 9.523925781250000000e-01 5.779296875000000666e-02 1.229394531250000000e+01 1.156835937500000000e+01 1.230957031249999556e-01 -3.629394531249999778e-01 -3.808593750000000000e-02
2.997949218750000089e-01 6.398925781250000000e-01 4.279296875000000028e-02 1.304394531250000000e+01 9.068359375000000000e+00 -8.940429687500006661e-02 -4.754394531249999667e-01 -7.880859375000000000e-01
4.897949218750000111e-01 8.898925781250000000e-01 6.279296875000001110e-02 1.004394531250000000e+01 1.106835937500000000e+01 -9.394042968750000444e-01 -2.543945312500006661e-02 -1.788085937500000000e+00
3.947949218749999822e-01 5.148925781250000000e-01 5.279296875000000222e-02 1.454394531250000000e+01 1.206835937500000000e+01 3.355957031249998668e-01 1.995605468749999112e-01 -2.880859375000000000e-01
2.047949218749999800e-01 7.648925781250000000e-01 3.279296874999999833e-02 1.154394531250000000e+01 1.006835937500000000e+01 -5.144042968750000000e-01 -2.504394531249999889e-01 -1.288085937500000000e+00
1.810449218749999867e-01 7.336425781250000000e-01 5.529296875000000444e-02 1.041894531250000000e+01 1.081835937500000000e+01 -4.081542968750000444e-01 -6.441894531249999778e-01 -4.130859375000000000e-01
3.710449218749999889e-01 9.836425781250000000e-01 3.529296875000000056e-02 1.341894531250000000e+01 1.281835937500000000e+01 4.418457031250000444e-01 -1.941894531250000222e-01 -1.413085937500000000e+00
4.660449218750000178e-01 6.086425781250000000e-01 4.529296875000000250e-02 1.191894531250000000e+01 1.181835937500000000e+01 -8.331542968749999778e-01 3.081054687499995559e-02 -9.130859375000000000e-01
2.760449218749999600e-01 8.586425781250000000e-01 6.529296875000001332e-02 1.491894531250000000e+01 9.818359375000000000e+00 1.684570312500000000e-02 -4.191894531250000000e-01 -1.913085937500000000e+00
2.285449218750000011e-01 5.461425781250000000e-01 3.029296874999999958e-02 1.116894531250000000e+01 1.131835937500000000e+01 2.293457031249999112e-01 -5.316894531249999334e-01 -1.163085937500000000e+00
4.185449218749999756e-01 7.961425781250000000e-01 5.029296875000000000e-02 1.416894531250000000e+01 9.318359375000000000e+00 -6.206542968749999556e-01 -8.168945312499997780e-02 -1.630859375000000000e-01
3.235449218750000022e-01 6.711425781250000000e-01 6.029296875000000888e-02 1.266894531250000000e+01 1.031835937500000000e+01 6.543457031249999556e-01 1.433105468750000000e-01 -1.663085937500000000e+00
1.335449218750000000e-01 9.211425781250000000e-01 4.029296875000000500e-02 1.566894531250000000e+01 1.231835937500000000e+01 -1.956542968750000222e-01 -3.066894531250000111e-01 -6.630859375000000000e-01
1.394824218749999845e-01 5.539550781250000000e-01 5.841796875000000722e-02 1.220019531250000000e+01 9.380859375000000000e+00 -9.716796875000044409e-03 4.487304687499993339e-02 -1.381835937500000000e+00
3.294824218749999867e-01 8.039550781250000000e-01 3.841796875000000333e-02 1.520019531250000000e+01 1.138085937500000000e+01 -8.597167968750000222e-01 -4.051269531249999667e-01 -3.818359375000000000e-01
4.244824218750000155e-01 6.789550781250000000e-01 4.841796874999999833e-02 1.070019531250000000e+01 1.238085937500000000e+01 4.152832031250000000e-01 -6.301269531250000000e-01 -1.881835937500000000e+00
2.344824218750000133e-01 9.289550781250000000e-01 6.841796875000000222e-02 1.370019531250000000e+01 1.038085937500000000e+01 -4.347167968749999778e-01 -1.801269531250000444e-01 -8.818359375000000000e-01
2.819824218750000000e-01 7.414550781250000000e-01 3.341796874999999889e-02 1.295019531250000000e+01 1.288085937500000000e+01 -2.222167968750000666e-01 1.573730468749999778e-01 -1.318359375000000000e-01
4.719824218750000022e-01 9.914550781250000000e-01 5.341796875000000278e-02 1.595019531250000000e+01 1.088085937500000000e+01 6.277832031249999112e-01 -2.926269531249999778e-01 -1.131835937500000000e+00
3.769824218749999734e-01 6.164550781250000000e-01 6.341796874999999778e-02 1.145019531250000000e+01 9.880859375000000000e+00 -6.472167968750000000e-01 -5.176269531249999556e-01 -6.318359375000000000e-01
1.869824218749999989e-01 8.664550781250000000e-01 4.341796875000000083e-02 1.445019531250000000e+01 1.188085937500000000e+01 2.027832031249998668e-01 -6.762695312500000000e-02 -1.631835937500000000e+00
2.107324218749999922e-01 6.477050781250000000e-01 6.591796875000000000e-02 1.557519531250000000e+01 1.113085937500000000e+01 9.653320312499991118e-02 -1.137695312499997780e-02 -5.068359375000000000e-01
4.007324218750000222e-01 8.977050781250000000e-01 4.591796875000000305e-02 1.257519531250000000e+01 9.130859375000000000e+00 -7.534667968749999556e-01 -4.613769531249999889e-01 -1.506835937500000000e+00
4.957324218749999956e-01 5.227050781250000000e-01 3.591796875000000111e-02 1.407519531250000000e+01 1.013085937500000000e+01 5.215332031249999556e-01 -6.863769531249999112e-01 -6.835937500000000000e-03
3.057324218749999933e-01 7.727050781250000000e-01 5.591796875000000500e-02 1.107519531250000000e+01 1.213085937500000000e+01 -3.284667968750000222e-01 -2.363769531250000111e-01 -1.006835937500000000e+00
2.582324218750000067e-01 5.852050781250000000e-01 4.091796874999999861e-02 1.482519531250000000e+01 1.063085937500000000e+01 -5.409667968750000444e-01 1.011230468749999556e-01 -1.756835937500000000e+00
4.482324218750000089e-01 8.352050781250000000e-01 6.091796875000000944e-02 1.182519531250000000e+01 1.263085937500000000e+01 3.090332031250000444e-01 -3.488769531250000000e-01 -7.568359375000000000e-01
3.532324218750000355e-01 7.102050781250000000e-01 5.091796875000000056e-02 1.332519531250000000e+01 1.163085937500000000e+01 -9.659667968749999778e-01 -5.738769531249999778e-01 -1.256835937500000000e+00
1.632324218750000056e-01 9.602050781250000000e-01 3.091796875000000014e-02 1.032519531250000000e+01 9.630859375000000000e+00 -1.159667968750000000e-01 -1.238769531250000222e-01 -2.568359375000000000e-01
1.513574218750000089e-01 6.945800781250000000e-01 4.716796874999999722e-02 1.126269531250000000e+01 1.025585937500000000e+01 3.621582031249999112e-01 -3.770019531250000111e-01 -8.193359375000000000e-01
3.413574218750000111e-01 9.445800781250000000e-01 6.716796875000000111e-02 1.426269531250000000e+01 1.225585937500000000e+01 -4.878417968750000666e-01 7.299804687500000000e-02 -1.819335937500000000e+00
4.363574218749999845e-01 5.695800781250000000e-01 5.716796875000000611e-02 1.276269531250000000e+01 1.125585937500000000e+01 -6.284179687500002220e-02 -1.520019531249999778e-01 -3.193359375000000000e-01
2.463574218750000100e-01 8.195800781250000000e-01 3.716796875000000222e-02 1.576269531250000000e+01 9.255859375000000000e+00 -9.128417968750000000e-01 -6.020019531249999334e-01 -1.319335937500000000e+00
2.938574218749999689e-01 5.070800781250000000e-01 6.216796875000000361e-02 1.051269531250000000e+01 1.175585937500000000e+01 -7.003417968750000888e-01 -2.645019531250000222e-01 -1.569335937500000000e+00
4.838574218750000266e-01 7.570800781250000000e-01 4.216796874999999972e-02 1.351269531250000000e+01 9.755859375000000000e+00 1.496582031250000000e-01 1.854980468749999334e-01 -5.693359375000000000e-01
3.888574218749999978e-01 6.320800781250000000e-01 3.216796874999999778e-02 1.201269531250000000e+01 1.075585937500000000e+01 -2.753417968750000444e-01 -3.950195312500004441e-02 -1.069335937500000000e+00
1.988574218749999956e-01 8.820800781250000000e-01 5.216796875000000167e-02 1.501269531250000000e+01 1.275585937500000000e+01 5.746582031250000444e-01 -4.895019531250000000e-01 -6.933593750000000000e-02
1.751074218750000022e-01 6.008300781250000000e-01 3.966796875000000444e-02 1.313769531250000000e+01 1.200585937500000000e+01 6.809082031250000000e-01 -4.332519531249999778e-01 -1.194335937500000000e+00
3.651074218750000044e-01 8.508300781250000000e-01 5.966796875000000833e-02 1.013769531250000000e+01 1.000585937500000000e+01 -1.690917968749999778e-01 1.674804687499997780e-02 -1.943359375000000000e-01
4.601074218749999778e-01 7.258300781250000000e-01 6.966796875000000333e-02 1.463769531250000000e+01 9.005859375000000000e+00 2.559082031249999556e-01 -2.082519531250000000e-01 -1.694335937500000000e+00
2.701074218750000311e-01 9.758300781250000000e-01 4.966796874999999944e-02 1.163769531250000000e+01 1.100585937500000000e+01 -5.940917968750000222e-01 -6.582519531249999556e-01 -6.943359375000000000e-01
2.226074218749999889e-01 6.633300781250000000e-01 5.466796875000000389e-02 1.388769531250000000e+01 9.505859375000000000e+00 -8.065917968750000444e-01 -3.207519531249999889e-01 -4.443359375000000000e-01
4.126074218749999911e-01 9.133300781250000000e-01 3.466796875000000000e-02 1.088769531250000000e+01 1.150585937500000000e+01 4.340820312500004441e-02 1.292480468749999112e-01 -1.444335937500000000e+00
3.176074218750000178e-01 5.383300781250000000e-01 4.466796875000000194e-02 1.538769531250000000e+01 1.250585937500000000e+01 -3.815917968750000000e-01 -9.575195312500006661e-02 -9.443359375000000000e-01
1.276074218749999878e-01 7.883300781250000000e-01 6.466796874999999889e-02 1.238769531250000000e+01 1.050585937500000000e+01 4.684082031249998668e-01 -5.457519531249999112e-01 -1.944335937500000000e+00
1.305761718750000078e-01 6.125488281250000000e-01 4.435546875000000167e-02 1.018457031250000000e+01 1.141210937500000000e+01 5.879394531249999556e-01 1.503417968749999334e-01 -1.366210937500000000e+00
3.205761718749999822e-01 8.625488281250000000e-01 6.435546875000000555e-02 1.318457031250000000e+01 9.412109375000000000e+00 -2.620605468750000222e-01 -2.996582031250000222e-01 -3.662109375000000000e-01
4.155761718750000111e-01 7.375488281250000000e-01 5.435546875000000361e-02 1.168457031250000000e+01 1.041210937500000000e+01 1.629394531249999112e-01 -5.246582031250000000e-01 -1.866210937500000000e+00
2.255761718750000089e-01 9.875488281250000000e-01 3.435546874999999972e-02 1.468457031250000000e+01 1.241210937500000000e+01 -6.870605468749999556e-01 -7.465820312500004441e-02 -8.662109375000000000e-01
2.730761718749999956e-01 6.750488281250000000e-01 6.935546875000000999e-02 1.093457031250000000e+01 1.091210937500000000e+01 -8.995605468749999778e-01 3.784179687500000000e-02 -1.162109375000000000e-01
4.630761718749999978e-01 9.250488281250000000e-01 4.935546875000000611e-02 1.393457031250000000e+01 1.291210937500000000e+01 -4.956054687500000000e-02 -4.121582031250000111e-01 -1.116210937500000000e+00
3.680761718749999689e-01 5.500488281250000000e-01 3.935546874999999722e-02 1.243457031250000000e+01 1.191210937500000000e+01 -4.745605468750000444e-01 -6.371582031249999334e-01 -6.162109375000000000e-01
1.780761718749999944e-01 8.000488281250000000e-01 5.935546875000000111e-02 1.543457031250000000e+01 9.912109375000000000e+00 3.754394531250000444e-01 -1.871582031249999778e-01 -1.616210937500000000e+00
2.018261718750000155e-01 7.062988281250000000e-01 3.185546874999999750e-02 1.430957031250000000e+01 9.162109375000000000e+00 4.816894531250000000e-01 9.409179687499991118e-02 -7.412109375000000000e-01
3.918261718750000178e-01 9.562988281250000000e-01 5.185546875000000833e-02 1.130957031250000000e+01 1.116210937500000000e+01 -3.683105468749999778e-01 -3.559082031249999889e-01 -1.741210937500000000e+00
4.868261718749999911e-01 5.812988281250000000e-01 6.185546875000000333e-02 1.580957031250000000e+01 1.216210937500000000e+01 5.668945312499995559e-02 -5.809082031249999112e-01 -2.412109375000000000e-01
2.968261718749999889e-01 8.312988281250000000e-01 4.185546874999999944e-02 1.280957031250000000e+01 1.016210937500000000e+01 -7.933105468750000222e-01 -1.309082031250000666e-01 -1.241210937500000000e+00
2.493261718750000022e-01 5.187988281250000000e-01 5.685546875000000583e-02 1.355957031250000000e+01 1.266210937500000000e+01 -5.808105468750000000e-01 -1.840820312500002220e-02 -1.991210937500000000e+00
4.393261718750000044e-01 7.687988281250000000e-01 3.685546875000000194e-02 1.055957031250000000e+01 1.066210937500000000e+01 2.691894531249998668e-01 -4.684082031249999778e-01 -9.912109375000000000e-01
3.443261718750000311e-01 6.437988281250000000e-01 4.685546875000000389e-02 1.505957031250000000e+01 9.662109375000000000e+00 -1.558105468750000666e-01 -6.934082031249999556e-01 -1.491210937500000000e+00
1.543261718750000011e-01 8.937988281250000000e-01 6.685546875000000777e-02 1.205957031250000000e+01 1.166210937500000000e+01 6.941894531249999112e-01 -2.434082031250000000e-01 -4.912109375000000000e-01
1.662011718749999978e-01 6.281738281250000000e-01 5.060546875000000722e-02 1.262207031250000000e+01 1.228710937500000000e+01 2.160644531250000000e-01 -2.715332031250000111e-01 -9.287109375000000000e-01
3.562011718750000000e-01 8.781738281250000000e-01 3.060546874999999986e-02 1.562207031250000000e+01 1.028710937500000000e+01 -6.339355468750000888e-01 1.784667968750000000e-01 -1.928710937500000000e+00
4.512011718749999734e-01 5.031738281250000000e-01 4.060546874999999833e-02 1.112207031250000000e+01 9.287109375000000000e+00 6.410644531250000444e-01 -4.653320312499997780e-02 -4.287109375000000000e-01
2.612011718750000266e-01 7.531738281250000000e-01 6.060546875000000222e-02 1.412207031250000000e+01 1.128710937500000000e+01 -2.089355468750000444e-01 -4.965332031249999889e-01 -1.428710937500000000e+00
3.087011718750000133e-01 5.656738281250000000e-01 3.560546875000000083e-02 1.187207031250000000e+01 9.787109375000000000e+00 -4.214355468750000666e-01 -3.840332031250000000e-01 -1.678710937500000000e+00
4.987011718750000155e-01 8.156738281250000000e-01 5.560546875000000472e-02 1.487207031250000000e+01 1.178710937500000000e+01 4.285644531249999112e-01 6.596679687499995559e-02 -6.787109375000000000e-01
4.037011718749999867e-01 6.906738281250000000e-01 6.560546875000000666e-02 1.037207031250000000e+01 1.278710937500000000e+01 -8.464355468750000000e-01 -1.590332031250000222e-01 -1.178710937500000000e+00
2.137011718749999845e-01 9.406738281250000000e-01 4.560546875000000278e-02 1.337207031250000000e+01 1.078710937500000000e+01 3.564453124999866773e-03 -6.090332031249999778e-01 -1.787109375000000000e-01
1.899511718749999911e-01 5.344238281250000000e-01 6.310546875000000444e-02 1.524707031250000000e+01 1.003710937500000000e+01 -1.026855468749999778e-01 -3.277832031249999778e-01 -1.053710937500000000e+00
3.799511718749999933e-01 7.844238281250000000e-01 4.310546875000000056e-02 1.224707031250000000e+01 1.203710937500000000e+01 -9.526855468749999556e-01 1.222167968749999778e-01 -5.371093750000000000e-02
4.749511718750000222e-01 6.594238281250000000e-01 3.310546874999999861e-02 1.374707031250000000e+01 1.103710937500000000e+01 3.223144531249999556e-01 -1.027832031250000000e-01 -1.553710937500000000e+00
2.849511718749999645e-01 9.094238281250000000e-01 5.310546875000000250e-02 1.074707031250000000e+01 9.037109375000000000e+00 -5.276855468750000222e-01 -5.527832031249999556e-01 -5.537109375000000000e-01
2.374511718749999778e-01 7.219238281250000000e-01 4.810546875000000500e-02 1.599707031250000000e+01 1.153710937500000000e+01 -3.151855468750000000e-01 -4.402832031249999667e-01 -3.037109375000000000e-01
4.274511718749999800e-01 9.719238281250000000e-01 6.810546875000000888e-02 1.299707031250000000e+01 9.537109375000000000e+00 5.348144531249998668e-01 9.716796874999933387e-03 -1.303710937500000000e+00
3.324511718750000067e-01 5.969238281250000000e-01 5.810546875000000000e-02 1.449707031250000000e+01 1.053710937500000000e+01 -7.401855468750000444e-01 -2.152832031249999889e-01 -8.037109375000000000e-01
1.424511718750000044e-01 8.469238281250000000e-01 3.810546875000000305e-02 1.149707031250000000e+01 1.253710937500000000e+01 1.098144531250000444e-01 -6.652832031250000000e-01 -1.803710937500000000e+00
1.365136718749999922e-01 7.453613281250000000e-01 6.123046875000000278e-02 1.346582031250000000e+01 9.724609375000000000e+00 -5.011230468750000888e-01 -6.059570312500006661e-02 -2.246093750000000000e-02
3.265136718750000222e-01 9.953613281250000000e-01 4.123046874999999889e-02 1.046582031250000000e+01 1.172460937500000000e+01 3.488769531250000000e-01 -5.105957031249999112e-01 -1.022460937500000000e+00
4.215136718749999956e-01 6.203613281250000000e-01 3.123046875000000042e-02 1.496582031250000000e+01 1.272460937500000000e+01 -9.261230468750000222e-01 -2.855957031249999889e-01 -5.224609375000000000e-01
2.315136718749999933e-01 8.703613281250000000e-01 5.123046875000000777e-02 1.196582031250000000e+01 1.072460937500000000e+01 -7.612304687500004441e-02 1.644042968749999112e-01 -1.522460937500000000e+00
2.790136718750000355e-01 5.578613281250000000e-01 4.623046875000000333e-02 1.421582031250000000e+01 1.222460937500000000e+01 1.363769531249998668e-01 -1.730957031250000000e-01 -1.272460937500000000e+00
4.690136718749999822e-01 8.078613281250000000e-01 6.623046875000000722e-02 1.121582031250000000e+01 1.022460937500000000e+01 -7.136230468750000000e-01 -6.230957031249999556e-01 -2.724609375000000000e-01
3.740136718750000089e-01 6.828613281250000000e-01 5.623046875000000527e-02 1.571582031250000000e+01 9.224609375000000000e+00 5.613769531249999112e-01 -3.980957031249999778e-01 -1.772460937500000000e+00
1.840136718750000067e-01 9.328613281250000000e-01 3.623046875000000139e-02 1.271582031250000000e+01 1.122460937500000000e+01 -2.886230468750000666e-01 5.190429687499997780e-02 -7.724609375000000000e-01
2.077636718750000000e-01 5.891113281250000000e-01 5.373046875000000305e-02 1.084082031250000000e+01 1.197460937500000000e+01 -1.823730468750000000e-01 -1.168457031249999778e-01 -1.897460937500000000e+00
3.977636718750000022e-01 8.391113281250000000e-01 3.373046874999999917e-02 1.384082031250000000e+01 9.974609375000000000e+00 6.676269531249998668e-01 -5.668457031249999334e-01 -8.974609375000000000e-01
4.927636718749999756e-01 7.141113281250000000e-01 4.373046875000000111e-02 1.234082031250000000e+01 1.097460937500000000e+01 -6.073730468750000444e-01 -3.418457031250000111e-01 -1.397460937500000000e+00
3.027636718749999734e-01 9.641113281250000000e-01 6.373046875000000500e-02 1.534082031250000000e+01 1.297460937500000000e+01 2.426269531250000444e-01 1.081542968750000000e-01 -3.974609375000000000e-01
2.552636718749999867e-01 6.516113281250000000e-01 3.873046874999999667e-02 1.009082031250000000e+01 1.047460937500000000e+01 3.012695312499991118e-02 -2.293457031250000222e-01 -6.474609375000000000e-01
4.452636718749999889e-01 9.016113281250000000e-01 5.873046875000000056e-02 1.309082031250000000e+01 1.247460937500000000e+01 -8.198730468749999556e-01 -6.793457031249999778e-01 -1.647460937500000000e+00
3.502636718749999600e-01 5.266113281250000000e-01 6.873046875000000944e-02 1.159082031250000000e+01 1.147460937500000000e+01 4.551269531249999556e-01 -4.543457031250000000e-01 -1.474609375000000000e-01
1.602636718750000133e-01 7.766113281250000000e-01 4.873046875000000555e-02 1.459082031250000000e+01 9.474609375000000000e+00 -3.948730468750000222e-01 -4.345703125000044409e-03 -1.147460937500000000e+00
