om s8 a1 alpha1 sig8 map3-chi2 prior like post weight
3.043096744088228389e-01 7.895873244253868162e-01 6.635516391822946503e-01 -1.649568959026451509e+00 7.839762666724993112e-01 2.486539087166908857e+00 2.921407040103538577e+01 3.341541332088089803e+03 3.370755402489125117e+03 3.150573338514552589e-04
3.270800772215461949e-01 7.600257969244786915e-01 5.082937922057517710e-01 -2.685391348155074631e+00 7.278835675053370036e-01 1.246481201835072383e+00 3.115703627932833442e+01 3.341541571262628622e+03 3.372698607541956790e+03 3.145030610083706583e-04
3.104427708347941017e-01 7.629989339220170086e-01 1.150939482241511769e+00 1.930620202705844335e+00 7.500561614540165456e-01 8.463476401714807862e-01 2.868516634775045304e+01 3.341541938759407913e+03 3.370227105107158422e+03 3.139900526062341414e-04
2.923419848793941123e-01 7.693614474635409595e-01 5.587656789615058628e-01 -2.103858716122763539e+00 7.793731713160172436e-01 1.725026829116079741e+00 3.115858194475996967e+01 3.341542616919788543e+03 3.372701198864548587e+03 3.135752823049272838e-04
4.055145022567272495e-01 7.609176516508442401e-01 1.062736654144322834e+00 1.051289545852723606e+00 6.544780581728321112e-01 9.219649421801366929e-01 3.003878365706087195e+01 3.341544050719233383e+03 3.371582834376294159e+03 3.133977860599945829e-04
3.054267669162148424e-01 7.509508494572575410e-01 1.046801716759634182e+00 5.628520807714663121e-01 7.442495706199495631e-01 1.112086678582046684e+00 3.124541060276481730e+01 3.341544744802220066e+03 3.372790155404984944e+03 3.129887816802739411e-04
3.337505855715410252e-01 7.434315932289982110e-01 3.758155554529718501e-01 -3.275906501798022230e+00 7.048401295219639540e-01 7.546400863284549176e-01 3.038977916492598652e+01 3.341546333016114659e+03 3.371936112181040698e+03 3.128599237816113944e-04
2.992359028611140115e-01 7.597067751799219115e-01 7.734031043006801553e-01 -7.755070669844323916e-01 7.606761101942272063e-01 8.196261519811375296e-01 3.140343045315325199e+01 3.341547324009690783e+03 3.372950754462844088e+03 3.125444053156057255e-04
3.051987542667570219e-01 7.618191181485937102e-01 7.101823180554784898e-01 -1.759045056769437121e+00 7.553028375960028074e-01 1.655379513273276704e+00 3.038899564934932229e+01 3.341548904019848578e+03 3.371937899669198032e+03 3.124131674012325163e-04
3.369491311888624940e-01 7.391373572316238816e-01 8.811206252768908342e-01 -5.692461873428182884e-01 6.974347937022291610e-01 7.183966900378032649e-01 2.949659787335227179e+01 3.341548983206900630e+03 3.371045581080252759e+03 3.118136561030512605e-04
3.736262480281687948e-01 7.570765582785501380e-01 6.565861290473513634e-01 -1.698068505947296192e+00 6.783935922049618705e-01 1.237864406905782477e+00 3.115670545557705751e+01 3.341549280408266441e+03 3.372705985863843580e+03 3.112831520343181126e-04
2.921895475652885876e-01 7.721281513057163259e-01 8.141080219185159450e-01 -1.127842911584527208e+00 7.823798850458991705e-01 1.908059366727652417e+00 3.193268684932361268e+01 3.341550255544739684e+03 3.373482942394063230e+03 3.109642927068759352e-04
3.751823258128768046e-01 7.517299197992610704e-01 4.199990237495230261e-01 -4.601328453717944633e+00 6.722042868241421276e-01 1.534212276396068164e+00 3.106264059388322707e+01 3.341550676021950039e+03 3.372613316615833355e+03 3.104735052268374918e-04
4.095139014384299170e-01 7.408863475652474051e-01 1.152013739762459466e+00 4.300682065758687500e-01 6.341294089832000269e-01 8.889887000099494507e-01 3.035193741384778932e+01 3.341551308430146946e+03 3.371903245843994682e+03 3.100491944141536794e-04
3.598311937463203325e-01 7.442202545855987061e-01 7.859655668692155928e-01 -3.308072698853070648e-02 6.795363734252397592e-01 7.938927725069572228e-01 3.213364835030954936e+01 3.341552775259244299e+03 3.373686423609553913e+03 3.098839292665166016e-04
2.902601286922790180e-01 7.564257753138060592e-01 1.123043355044933911e+00 -1.152446139359044608e-01 7.690122442087334864e-01 1.333546622134575976e+00 2.989082175125850327e+01 3.341553702513620010e+03 3.371444524264878510e+03 3.095516808782375036e-04
4.095284686798710272e-01 7.598945932301747197e-01 1.051063544969582431e+00 8.563921061491122089e-01 6.503871214964108693e-01 7.043381126118024582e-01 2.998407007430391147e+01 3.341555432198976177e+03 3.371539502273280050e+03 3.094680158343405380e-04
2.676112905539926867e-01 7.603815777372504581e-01 9.140127817016177048e-01 -9.622968596493688409e-01 8.050817788929400809e-01 1.639696740279577458e+00 3.152485924986016030e+01 3.341555633084474721e+03 3.373080492334334849e+03 3.089117479840126565e-04
3.063888439727935342e-01 7.729768198977163829e-01 9.091775557722181489e-01 -1.248880674052106787e+00 7.648752775662488457e-01 2.149953766100983543e+00 3.075586350204826047e+01 3.341557681123731527e+03 3.372313544625779741e+03 3.089265882312734269e-04
3.055913709297773395e-01 7.656045366561534671e-01 3.633756654190625213e-01 -2.551448579590384735e+00 7.585681118668567979e-01 7.762424277871741163e-01 2.715113634229224360e+01 3.341558532588290291e+03 3.368709668930582666e+03 3.085719787757094587e-04
3.497192713968819699e-01 7.482452653325190051e-01 5.622372870932874633e-01 -1.625654597984653282e+00 6.930184906898515518e-01 8.412993625889343408e-01 3.109106224709823962e+01 3.341558911402254580e+03 3.372649973649352887e+03 3.080721314749299564e-04
3.454735083695471554e-01 7.532962332969908026e-01 1.134670950778405185e+00 3.690604728564670367e-01 7.019708014948673469e-01 9.362394264665232502e-01 3.045983507002990720e+01 3.341561451989081434e+03 3.372021287059111273e+03 3.082387162336468396e-04
3.800047809186125614e-01 7.414718930391792640e-01 4.770573482798816656e-01 -3.600383518020934925e+00 6.588109212402799564e-01 1.359004821690087850e+00 3.038131556431012470e+01 3.341562016490921906e+03 3.371943332055232077e+03 3.077965575587228160e-04
3.576240980612872544e-01 7.512359216609758583e-01 1.043154985995906614e+00 7.443572291442537292e-01 6.880556824449547415e-01 9.073130402449580689e-01 3.047445271947117007e+01 3.341562044987169429e+03 3.372036497706640603e+03 3.071903332735948563e-04
3.458582481842267242e-01 7.821299064703017834e-01 1.314480466205613318e+00 1.313041886596433727e+00 7.284344068866674959e-01 1.506207941818014318e+00 3.016661330300231114e+01 3.341562579106787780e+03 3.371729192409789903e+03 3.067403588755281520e-04
3.154003831884381048e-01 7.690760552489913637e-01 7.012335615704659020e-01 -3.513048776317182487e-01 7.500648419368945996e-01 1.106103363757425129e+00 2.708443226180838082e+01 3.341563557399242654e+03 3.368647989661050815e+03 3.064271199830037422e-04
2.706000597862757151e-01 7.553713756188425998e-01 8.125799879016790683e-01 -1.457606814244263749e+00 7.953480245074333599e-01 1.515083170034339899e+00 3.013619898129910624e+01 3.341565827238897782e+03 3.371702026220196785e+03 3.065098173284060211e-04
2.593100298897749179e-01 7.656539293049833272e-01 1.007688717031848924e+00 -5.860782818493177615e-01 8.235377004676396329e-01 1.797459027129514553e+00 3.204329348442401226e+01 3.341566774709383026e+03 3.373610068193806910e+03 3.061873764180351163e-04
3.050280998664487986e-01 7.468146888371920422e-01 8.343979519854585192e-01 7.748894922792439743e-01 7.406338445814286686e-01 4.050954258406879727e-01 2.670702166892780482e+01 3.341568442497114575e+03 3.368275464166042184e+03 3.060856741094713086e-04
3.122077336126773961e-01 7.641781328674114304e-01 9.389669359379109181e-01 8.005848927635037526e-01 7.490889748342720589e-01 1.095013264427053823e+00 3.102532330495860791e+01 3.341570773419355191e+03 3.372596096724313611e+03 3.061869814280807436e-04
3.905916886388036691e-01 7.578741413128999849e-01 6.723141818894795563e-01 -1.316673446712453011e+00 6.641959416656629811e-01 1.007530265396580083e+00 3.100072013838896012e+01 3.341571377744628080e+03 3.372572097883017250e+03 3.057599420696850223e-04
4.060168814474137688e-01 7.242645248241426081e-01 8.180810802994376019e-01 -1.319681948378814695e-02 6.225665681661809447e-01 8.665828845057431673e-01 3.024578674748069673e+01 3.341571895067964761e+03 3.371817681815445667e+03 3.053069348536168620e-04
3.214110266683399830e-01 7.532778101471324650e-01 6.036419326870738900e-01 -2.654704455206601477e+00 7.277553648198570313e-01 1.158510331875250321e+00 2.854485239605613600e+01 3.341572459598504338e+03 3.370117311994560623e+03 3.048689904756849453e-04
3.323991154085375599e-01 7.775591559905311589e-01 3.586585430662792007e-01 -3.089991806470840263e+00 7.386932615737328289e-01 1.286632343898833186e+00 2.995715487511575148e+01 3.341573159732184649e+03 3.371530314607300625e+03 3.044729589928186087e-04
3.471143547347909086e-01 7.669515763451761892e-01 8.107151496482281061e-01 -1.458533442967156368e+00 7.130045228197172680e-01 1.292032623955197579e+00 3.176174612432876998e+01 3.341573426834703241e+03 3.373335172959032207e+03 3.039457954611353473e-04
2.862822655615713252e-01 7.583226015318978996e-01 4.185199497780818234e-01 -4.062944343869385300e+00 7.762782261690853725e-01 1.496776488928753812e+00 2.969536764847060084e+01 3.341574319310343981e+03 3.371269686958814418e+03 3.036093544314897859e-04
3.655980825500871889e-01 7.650056318143482192e-01 1.025821054039466773e+00 9.207348721630657096e-01 6.929841556622329257e-01 7.843612685256766692e-01 2.966338610368325845e+01 3.341574542632335124e+03 3.371237928736018603e+03 3.030704172688717009e-04
2.697521258926662280e-01 7.737227346590802579e-01 6.722208087946075494e-01 -1.592540600575346854e+00 8.159500013611802327e-01 2.196880049365165899e+00 3.215053909286496747e+01 3.341575182982457591e+03 3.373725722075322665e+03 3.026586276213344895e-04
3.031709446923965823e-01 7.565479657343125997e-01 7.019627604081009054e-01 -1.091793857033001025e+00 7.525810987098684457e-01 1.192434676587557529e+00 2.960262716846028042e+01 3.341576074488760696e+03 3.371178701657221154e+03 3.023233183187785207e-04
3.605921794986884921e-01 7.821013578316822201e-01 7.288623049910594176e-01 -9.732005684295410575e-01 7.133711068952467427e-01 1.615458777198756746e+00 3.021572132392217824e+01 3.341577145954620391e+03 3.371792867278542417e+03 3.020427310838966878e-04
3.965857443244148461e-01 7.693542157774408974e-01 1.001931546486723335e+00 -1.017575192047122101e-01 6.691421936580711494e-01 9.838419271296340307e-01 3.047364680895936218e+01 3.341577338124265225e+03 3.372050984933224754e+03 3.014971823444682637e-04
2.966737804516831889e-01 7.486082137369255429e-01 7.413862565557014506e-01 -1.193284269834313349e+00 7.527931045243617669e-01 1.034274573331420255e+00 3.249590130021046264e+01 3.341578913773980730e+03 3.374074815074191065e+03 3.013692690713166674e-04
3.177447673144833118e-01 7.458708522025456755e-01 6.879529041776617504e-01 -8.766239548482763766e-01 7.247447190343832002e-01 5.750675618005436363e-01 2.995653356736253059e+01 3.341582271596548708e+03 3.371538805163911093e+03 3.017787530065219330e-04
3.750077187218521235e-01 7.543019332216254202e-01 8.884345002491924603e-01 1.602834458084254621e-01 6.746612159699263422e-01 9.771396561365848221e-01 3.057138793970858259e+01 3.341582392718175925e+03 3.372153780657884454e+03 3.012122797679512936e-04
3.760318813780469949e-01 7.654935980685708685e-01 5.672347269213187104e-01 -1.258562463446870616e+00 6.837382192501609834e-01 8.862311446237991497e-01 3.082372352096477996e+01 3.341582736194941390e+03 3.372406459715906294e+03 3.007137276735718763e-04
4.076676198110080751e-01 7.308520285864585908e-01 3.977126594322726305e-01 -2.907404149202181376e+00 6.269558733856063215e-01 9.127661298591859262e-01 3.153738592013806041e+01 3.341582848307073618e+03 3.373120234227211768e+03 3.001465494283604425e-04
2.950043431570014141e-01 7.491933070534240180e-01 8.671069350564239997e-01 3.700527137257392241e-01 7.555101640280360575e-01 6.382270648065841989e-01 2.918880892894237178e+01 3.341585173930400742e+03 3.370773982859343050e+03 3.002443000603670907e-04
2.627926032838750481e-01 7.483186737306791736e-01 5.662925533878615525e-01 -1.396547886697842689e+00 7.995408207086964758e-01 8.592948372059069362e-01 2.965527106583925843e+01 3.341586942612213534e+03 3.371242213678052849e+03 3.001748561253037907e-04
3.655935361121606109e-01 7.382577300845696300e-01 2.266497111368090955e-01 -4.543193332355805580e+00 6.687585940991079836e-01 8.254645672138134493e-01 3.227097026815651759e+01 3.341587654178784760e+03 3.373858624446941121e+03 2.997883498534779988e-04
2.797137565548554194e-01 7.568761602375663200e-01 1.051744758355251719e+00 1.265524185599664619e-01 7.838420188229981989e-01 1.371663031823447954e+00 2.861817925844407284e+01 3.341588108599093630e+03 3.370206287857537518e+03 2.993253609536079569e-04
4.014305236406306987e-01 7.460830768920849732e-01 6.804859042739641595e-01 -8.592582120255514155e-01 6.449746129452724741e-01 1.000204971480509686e+00 3.036564491226748075e+01 3.341588343798265214e+03 3.371953988710532485e+03 2.987975771622642220e-04
3.925984416174800318e-01 7.553749534617607564e-01 1.124155332896328296e+00 7.380548628751180118e-01 6.603115929740849266e-01 8.844893394880122273e-01 3.137762790589730244e+01 3.341588633569962440e+03 3.372966261475859937e+03 2.982870018136686259e-04
3.219732006019059289e-01 7.637812277992304111e-01 8.186364970108144234e-01 7.276563040142045580e-01 7.372584265772506029e-01 6.032794478047535103e-01 2.656576810249701381e+01 3.341592486057655606e+03 3.368158254160152410e+03 2.988400869471064480e-04
3.869216554098333649e-01 7.567401539134401833e-01 7.144425889962979781e-01 -1.649610359497047263e+00 6.663400049822707505e-01 1.017469926754178688e+00 3.161755955186883327e+01 3.341592838329690494e+03 3.373210397881559402e+03 2.983480852325690329e-04
3.401997900947905107e-01 7.613732289493952976e-01 1.011187786085384843e+00 3.617519650972660372e-01 7.149755804418684857e-01 1.055173116490643936e+00 3.073780537919420297e+01 3.341595620220929504e+03 3.372333425600123519e+03 2.985814522085098615e-04
2.535165444224066755e-01 7.734630706705087899e-01 1.036525528956517839e+00 2.644212995617420958e-01 8.413894400280697017e-01 1.989988873469914488e+00 3.137946815447650906e+01 3.341595784812260717e+03 3.372975252966737116e+03 2.980339358346535965e-04
3.126586734584462235e-01 7.357795118432609582e-01 8.530054096258954388e-01 -3.539423364955904816e-01 7.207307927490669286e-01 5.912777659795279694e-01 3.110458695302729026e+01 3.341596884952463370e+03 3.372701471905490507e+03 2.977658677073836122e-04
3.529494511980370008e-01 7.607850216456654158e-01 8.972382944583623399e-01 9.033146679000889634e-01 7.014009108050599517e-01 7.268503776658851168e-01 3.155429668321545122e+01 3.341596934696357039e+03 3.373151231379572437e+03 2.971857139137682119e-04
3.476885692288577134e-01 7.657631908287114708e-01 3.539476351010630850e-01 -3.082161332263416043e+00 7.113116267442833873e-01 1.141656816551394060e+00 2.983958078659987123e+01 3.341600374251373069e+03 3.371439955037973050e+03 2.976138371785018812e-04
3.837636487227954474e-01 7.557382728614258083e-01 1.163488272045927197e+00 6.271349720197605393e-02 6.681902384969090614e-01 9.448518593998325166e-01 2.991695089926274775e+01 3.341600934640182459e+03 3.371517885539445160e+03 2.971856972195141056e-04
3.528193998330273473e-01 7.460490160376248570e-01 4.158435842447483211e-01 -4.198104214971242421e+00 6.879418989128974760e-01 1.467271913045742560e+00 3.134402112689054221e+01 3.341601035067033536e+03 3.372945056193924302e+03 2.966217070886911517e-04
3.229702414959123580e-01 7.466338095138975728e-01 1.132256678489690138e+00 2.133545233165131449e+00 7.195931578280354568e-01 5.588769635596371188e-01 2.996524547745867650e+01 3.341601731019080034e+03 3.371566976496538700e+03 2.962351502577139847e-04
3.937524140958755803e-01 7.623425507113317234e-01 1.022635354534433105e+00 4.554673343016180098e-01 6.654250923435551801e-01 1.016773780989226328e+00 3.222821375996849014e+01 3.341603563474670864e+03 3.373831777234639503e+03 2.961855218720978612e-04
2.972807872634456450e-01 7.599952758395531749e-01 1.348217869748541631e+00 1.514080048197758543e+00 7.634631833967109316e-01 9.980615579129550330e-01 3.176869645928605124e+01 3.341603780039433332e+03 3.373372476498719607e+03 2.956577649256097290e-04
3.060614985593608783e-01 7.540829190576882057e-01 4.008727823470428220e-01 -4.221427912363766133e+00 7.465783312292126883e-01 1.494788788793680601e+00 3.096999119274903833e+01 3.341604897916284244e+03 3.372574889109033393e+03 2.953970733649101529e-04
3.627174547704951069e-01 7.442408352115414960e-01 1.178260100767226426e+00 1.785476865451299133e+00 6.768460441988909393e-01 4.018479998313176371e-01 2.829561109599578828e+01 3.341607197789635393e+03 3.369902808885631202e+03 2.954856683580740252e-04
3.480151614754259937e-01 7.787610344585844668e-01 8.734733917246870760e-01 -4.997920556103760958e-01 7.230457178040230470e-01 1.561158074251635774e+00 3.166064678836548651e+01 3.341607814297565710e+03 3.373268461085930994e+03 2.950771489360606219e-04
3.680033649513831939e-01 7.708397177117958243e-01 7.704701207603470436e-01 -2.380986585459615945e+00 6.959832955785154596e-01 2.084049323286838895e+00 3.064255009974684540e+01 3.341608361139859426e+03 3.372250911239606467e+03 2.946486667046789337e-04
3.679266915755599054e-01 7.386938357859483828e-01 8.770843400341323814e-01 2.359660530024889624e-01 6.670285988444822900e-01 7.947758831274328584e-01 3.109172769989316620e+01 3.341608776991852665e+03 3.372700504691745664e+03 2.941822691255718543e-04
3.187468240974083988e-01 7.322817685715232727e-01 9.351762760998507673e-01 7.889363721909852245e-01 7.104212049636715598e-01 5.311137707113452455e-01 2.906548403661472690e+01 3.341610107338492980e+03 3.370675591375107615e+03 2.939853349268895790e-04
3.468579119068540551e-01 7.465760364840198227e-01 6.503659049616832277e-01 -2.266565647904878134e+00 6.943187133839260339e-01 8.853913704128051343e-01 2.890438628158844381e+01 3.341610555280312838e+03 3.370514941561901196e+03 2.935294064882427523e-04
2.749354112815478035e-01 7.594721723048836193e-01 1.174213224941772715e+00 3.325502810424660893e-01 7.933359832259585520e-01 1.300939414525849269e+00 2.624682811113651937e+01 3.341610801451471616e+03 3.367857629562608054e+03 2.930150573214536673e-04
3.397836478438419072e-01 7.450471885006662021e-01 4.727610412653104888e-01 -2.916467953304497485e+00 7.000727452106485504e-01 7.534377714557632943e-01 3.148893360013726905e+01 3.341610993219479042e+03 3.373099926819616485e+03 2.924856968680042630e-04
3.212127090885875114e-01 7.568557833999566276e-01 8.293389248460965035e-01 -3.848388331849266208e-01 7.314378010408503217e-01 9.327849395763128104e-01 3.111862001977392467e+01 3.341614825381089759e+03 3.372733445400863729e+03 2.930220691438079083e-04
2.898279204236949846e-01 7.709847860547034415e-01 9.651914232164831020e-01 2.114324839927128608e-02 7.843977245565808554e-01 1.465356964702069442e+00 3.015155044919848493e+01 3.341615133603346294e+03 3.371766684052544861e+03 2.925267600235090639e-04
2.601434607283468758e-01 7.708730613929362097e-01 7.446801688662150198e-01 -2.088710694472761809e+00 8.278221448315185027e-01 2.468426940573439143e+00 3.021613478393550523e+01 3.341615220531391515e+03 3.371831355315327073e+03 2.919676702427715666e-04
3.671783970630894123e-01 7.479956531902575145e-01 1.020322255311471693e+00 -8.889272450868412889e-01 6.761158866449238358e-01 1.169943424506695973e+00 2.843261721961026467e+01 3.341616864812588119e+03 3.370049482032198284e+03 2.918638303224974518e-04
3.736068952360396267e-01 7.584315631062168439e-01 7.984739721837357251e-01 -1.311113709173132413e+00 6.796253729543867417e-01 9.711385301608425058e-01 3.118849124847988818e+01 3.341617682378712288e+03 3.372806173627192038e+03 2.915189245967011729e-04
3.974114503555813416e-01 7.541762709851752566e-01 7.774545477789196468e-01 -5.593860670234631627e-01 6.552594654945783637e-01 6.133055205299298152e-01 2.603263149365315599e+01 3.341619096351272219e+03 3.367651727844925517e+03 2.913481365557287774e-04
3.606507476055305084e-01 7.483390325135731436e-01 1.124094238544851798e+00 1.317099170176004641e+00 6.825203535699941870e-01 5.905489033404505150e-01 3.011478961683119238e+01 3.341620988251620929e+03 3.371735777868452260e+03 2.913166436259949084e-04
3.227743967945447823e-01 7.682137526710266506e-01 6.160664827770911955e-01 -2.245621982023898511e+00 7.406161292866227930e-01 1.396337252827479114e+00 2.786721235133695984e+01 3.341621641770521364e+03 3.369488854121858367e+03 2.909246552330820609e-04
2.764782566156364085e-01 7.585835290403405429e-01 1.154743785602724060e+00 1.655087110993357591e+00 7.901936674274664396e-01 1.087162302648218670e+00 3.196588190233778803e+01 3.341621716083081992e+03 3.373587597985419961e+03 2.903649643465220026e-04
3.469184730163170638e-01 7.353828628864025330e-01 6.292874929272596063e-01 -9.664398839770864669e-01 6.838493198062807199e-01 7.188909384432171645e-01 2.872041763469299980e+01 3.341622477389815231e+03 3.370342895024508380e+03 2.900055138906865409e-04
2.733378643282686760e-01 7.483850706783070628e-01 6.819900212936227391e-01 -1.887846258345404760e+00 7.840357110162133880e-01 9.981944279290336786e-01 2.913229283676804471e+01 3.341623007994144245e+03 3.370755300830912347e+03 2.895796939696182481e-04
3.922666521698553455e-01 7.520991745240661608e-01 1.084746253197701904e+00 6.469905972560567875e-01 6.577260529731351335e-01 8.919436332378852805e-01 3.193098955288586538e+01 3.341623739372183536e+03 3.373554728925069412e+03 2.892125597370004105e-04
3.081731673436752805e-01 7.729349400878620102e-01 1.389370142065047276e+00 1.690700938878199722e+00 7.626164274709229529e-01 1.354471961196639596e+00 3.008322175981033908e+01 3.341624752182641259e+03 3.371707973942451645e+03 2.889271930011191218e-04
3.213040232399076990e-01 7.534607755714851640e-01 1.174435426202239618e+00 9.725831686199395421e-01 7.280533320558087995e-01 8.225772042546463103e-01 3.178867554988869770e+01 3.341624753558072825e+03 3.373413429107961747e+03 2.883503126903221372e-04
3.834477837365373176e-01 7.589251187420638090e-01 7.848590285840622016e-01 -1.016174505181060450e+00 6.712842205606632806e-01 1.053077839848544306e+00 3.000230943618269563e+01 3.341626935472168952e+03 3.371629244908351666e+03 2.884027724482768318e-04
3.131990055929138039e-01 7.400170775540000356e-01 3.715296912958709896e-01 -3.512453055520969869e+00 7.242561342973057315e-01 9.571957990276308559e-01 2.982863763161520509e+01 3.341627953971558327e+03 3.371456591603173365e+03 2.881198438210497473e-04
3.326643756634397597e-01 7.508294850357576378e-01 7.422751555903408516e-01 -1.279204877876879642e+00 7.130152169572402387e-01 8.095447719247840235e-01 3.204572876544339977e+01 3.341628099963102613e+03 3.373673828728546141e+03 2.875861620724683414e-04
2.906751149163084857e-01 7.519834256389853477e-01 5.761957946055584756e-01 -2.486466449645207355e+00 7.639500601334624497e-01 1.278306924109941844e+00 3.082458741596402163e+01 3.341631316941665318e+03 3.372455904357629151e+03 2.879363613159191082e-04
3.083529351702972154e-01 7.331215591372286511e-01 8.461801610493644432e-01 1.123564329764992209e-01 7.231236659682872547e-01 4.458560354386050251e-01 2.943599196861101319e+01 3.341631583588648482e+03 3.371067575557259715e+03 2.874376982597985934e-04
3.658669215757618387e-01 7.266861556667351119e-01 7.091504896113507428e-01 -1.184585569552087936e+00 6.580303739599818735e-01 8.774845427154295274e-01 3.057296720017376757e+01 3.341632244931191508e+03 3.372205212131365442e+03 2.870531750714602087e-04
2.974358406328888593e-01 7.569785046507540027e-01 6.715986315121345029e-01 -2.176954443521982085e+00 7.602344137946497327e-01 1.168202146698984478e+00 3.171876634616283397e+01 3.341634577693756455e+03 3.373353344039919193e+03 2.871487115168815823e-04
3.699210811377713348e-01 7.540136315371611664e-01 1.166983111009999519e+00 1.052158971730559500e+00 6.790242490459196256e-01 8.407065478099640110e-01 2.972533065675745334e+01 3.341635694025756948e+03 3.371361024682514199e+03 2.868950794691944189e-04
3.605112436710032897e-01 7.383048600544203088e-01 9.967700027671657637e-01 -7.964950897275109298e-01 6.734989881443707027e-01 8.725420864424211498e-01 2.947030436454063818e+01 3.341635760952505279e+03 3.371106065317045704e+03 2.863410259504699782e-04
2.817423037072726011e-01 7.473536348752765068e-01 5.104260432393603608e-01 -1.271157022862214436e+00 7.711888606216492636e-01 7.116230413721501558e-01 2.607492523790001471e+01 3.341635972971012052e+03 3.367710898208912113e+03 2.858295109213059991e-04
3.115122066387706612e-01 7.833992786175594247e-01 6.259228945643782183e-01 -1.606136298361700021e+00 7.687874056349487395e-01 2.076904030353883268e+00 2.930110499279785330e+01 3.341636629837060354e+03 3.370937734829858073e+03 2.854458613048923730e-04
3.661711162666456687e-01 7.389027388043815092e-01 3.263786317372199264e-01 -4.309735277847650536e+00 6.688147796261288969e-01 1.110373885818408457e+00 3.110116820031662499e+01 3.341637529921860732e+03 3.372738698122177539e+03 2.851320676682186374e-04
3.548944317080769961e-01 7.299508140457199312e-01 3.981767916279510544e-01 -3.408120102582794519e+00 6.711268775070697856e-01 1.023955165354522467e+00 3.176444427368467771e+01 3.341637708083733287e+03 3.373402152357417890e+03 2.846130760988597108e-04
3.785044627143906437e-01 7.475120071583444270e-01 1.151258846158587090e+00 4.664191966742370354e-01 6.654927035309137207e-01 7.810636294471641206e-01 3.121779308596510205e+01 3.341638114832161136e+03 3.372855907918126377e+03 2.841599769142656023e-04
3.886298921141907448e-01 7.600008233029194038e-01 1.117094795713381217e+00 7.428364729258607468e-01 6.677387642854079042e-01 8.266320815411672962e-01 2.758151282074990007e+01 3.341639044010241832e+03 3.369220556830991882e+03 2.838558550416543538e-04
2.804839184852221945e-01 7.546052977532370365e-01 5.567108796332309595e-01 -2.510617219074481099e+00 7.804165921344112800e-01 1.522524043201922472e+00 2.863931198415308188e+01 3.341639237315566788e+03 3.370278549299719998e+03 2.833434771744390958e-04
3.867122385394751172e-01 7.283313856126613084e-01 6.931108366812086530e-01 -1.580123848426213229e+00 6.414985723592072642e-01 9.280472082373447673e-01 2.879454524203627841e+01 3.341639385531644621e+03 3.370433930773680913e+03 2.828192717863207886e-04
3.718889126727353833e-01 7.464709668799534015e-01 5.603283184021714547e-01 -2.414491434401730530e+00 6.704508304108245387e-01 7.980695170300188268e-01 3.189585132087630015e+01 3.341640664309150907e+03 3.373536515630027225e+03 2.826153697039601579e-04
2.924988933748306486e-01 7.725325638909459336e-01 1.114696153588580430e+00 7.599880450356000239e-02 7.823756198019462538e-01 2.174930073089500038e+00 3.285718307438482100e+01 3.341641153193404080e+03 3.374498336267789000e+03 2.821886276780205104e-04
4.148316253356033600e-01 7.344748469702435667e-01 9.728667185714732213e-01 4.001477882809858500e-01 6.245994906334882968e-01 8.411575771597732398e-01 3.115129075102082012e+01 3.341641316803730660e+03 3.372792607554751612e+03 2.816708949212506897e-04
3.522974338320334908e-01 7.340385669342704977e-01 3.790515685945017310e-01 -4.361297843450449463e+00 6.773681406264501215e-01 1.111669493391169272e+00 3.083257567111004604e+01 3.341641735694660383e+03 3.372474311365770518e+03 2.812258944043526283e-04
2.909320540950137146e-01 7.455523095211518125e-01 4.171809347058195172e-01 -3.190286613444397901e+00 7.570820694946963636e-01 1.126514621371201397e+00 2.927610648897420020e+01 3.341642259837680285e+03 3.370918366326654450e+03 2.808111513311359417e-04
3.287841203972841075e-01 7.211360328745870518e-01 6.348555136811331323e-01 -5.360506811349461387e-01 6.888464218712316844e-01 7.349465028196203731e-01 2.963394553543118093e+01 3.341644036802854771e+03 3.371277982338286165e+03 2.807485276489002021e-04
2.640507500881096870e-01 7.720090169581186323e-01 8.129493037036583658e-01 -9.343122515649859849e-01 8.228852872915125571e-01 1.807116844932253441e+00 3.033333251373278827e+01 3.341644079739604877e+03 3.371977412253337661e+03 2.801996223194105407e-04
3.363950493060563485e-01 7.601401465712418482e-01 4.887638285580173658e-01 -2.197682653939621478e+00 7.178430496424526019e-01 9.148802327318434902e-01 3.195988816656833009e+01 3.341644740616598483e+03 3.373604628783166845e+03 2.798246516807322416e-04
2.957817790029498850e-01 7.616467997065907714e-01 6.395956890800738037e-01 -2.926327463224387415e-01 7.670585949608762499e-01 1.089593709745532157e+00 2.943836065483064601e+01 3.341645950931949301e+03 3.371084311586780132e+03 2.796037656754730158e-04
2.848704425443374655e-01 7.667939108258082781e-01 5.375983585921675356e-01 -2.105198665427994609e+00 7.868928291960951560e-01 1.549571632198849969e+00 3.201721643030704456e+01 3.341646602876464840e+03 3.373663819306771984e+03 2.792270982269160233e-04
3.632435894964467504e-01 7.558054913741604208e-01 1.022011392790997064e+00 3.493924691641705493e-01 6.868654809223144753e-01 5.955677450274192708e-01 2.935631226089623169e+01 3.341649223613331742e+03 3.371005535874227917e+03 2.794004785872603860e-04
